EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-3274.570,4784.196,-7173.044,-4065.442,-4080.239,5151.145,-3394.485,-4489.672,0.039,0.947,-0.215,0.000,0.000,0.000,73.333,1.000,1.000
-20408.487,34141.047,-9834.399,-29420.397,-28507.806,35432.921,-20269.256,-32796.545,0.036,0.958,-0.225,0.000,0.000,0.000,73.333,2.000,1.000
-57056.524,114288.904,-17861.268,-106123.314,-94198.789,118104.210,-54324.102,-114806.497,0.039,0.967,-0.226,0.000,0.000,0.000,73.333,3.000,1.000
-91343.461,249162.177,-33539.436,-253167.027,-198416.284,257226.388,-88183.715,-257725.916,0.040,0.975,-0.222,0.000,0.000,0.000,73.333,4.000,1.000
-81181.529,409213.781,-55806.167,-456134.891,-303587.466,422325.749,-99323.444,-423030.228,0.042,0.982,-0.224,-1.221,0.793,0.702,73.333,5.000,1.000
535.953,550870.026,-77134.641,-662378.679,-361716.250,568455.491,-91066.710,-545294.186,0.048,0.987,-0.223,-17.090,4.303,9.613,73.333,6.000,1.000
144740.732,639517.340,-80626.311,-792496.700,-345661.591,659905.279,-102379.449,-570860.254,0.051,0.992,-0.224,-18.402,1.770,10.651,73.333,7.000,1.000
311856.036,662843.369,-45186.066,-773949.599,-261239.134,683968.818,-180860.715,-485303.406,0.054,0.994,-0.222,-18.951,1.556,11.047,73.333,8.000,1.000
450341.223,635056.406,39728.933,-587110.378,-140599.442,655101.406,-334965.796,-320067.961,0.058,0.994,-0.226,-19.531,1.465,11.780,73.333,9.000,1.000
518892.571,588327.074,163901.808,-284936.020,-26148.887,604478.695,-515056.909,-137061.579,0.059,0.995,-0.220,-19.928,1.831,12.177,73.333,10.000,1.000
505436.228,551890.376,301194.669,35836.315,49466.217,556565.950,-643086.809,3369.662,0.059,0.993,-0.218,-20.142,2.350,12.512,73.333,11.000,1.000
431179.026,532023.537,422311.959,287627.009,78923.342,512332.750,-659143.190,72785.629,0.062,0.992,-0.219,-20.416,2.899,12.695,73.333,12.000,1.000
334072.188,511338.577,505565.714,429037.707,78302.076,456499.309,-554873.545,81812.988,0.065,0.993,-0.218,-20.630,3.448,12.939,73.333,13.000,1.000
244441.691,468984.556,543925.324,469347.024,68425.688,379064.638,-379075.461,60795.625,0.064,0.992,-0.213,-20.905,3.967,13.031,73.333,14.000,1.000
173568.104,399845.650,546266.679,448872.325,59076.298,287450.437,-208507.686,34398.703,0.066,0.990,-0.211,-21.088,4.333,13.092,73.333,15.000,1.000
120677.564,314900.164,530161.345,411358.151,50299.058,199978.055,-100050.720,12283.459,0.067,0.989,-0.208,-21.332,4.700,13.062,73.333,16.000,1.000
84105.105,229355.105,511206.900,383728.175,42830.500,131005.335,-61434.338,-3508.213,0.067,0.987,-0.208,-21.637,5.035,13.123,73.333,17.000,1.000
