EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
3112.368,2717.676,664.428,-6800.264,5035.140,5287.856,5300.201,5213.555,-0.053,0.980,0.002,0.000,0.000,0.000,80.000,1.000,1.000
19376.311,17479.301,-138.273,-50167.657,34827.140,36427.117,36427.126,35224.247,-0.059,0.989,-0.010,0.000,0.000,0.000,80.000,2.000,1.000
57016.777,53989.989,-3226.165,-168524.529,116183.831,121466.571,121434.253,114134.116,-0.060,0.993,-0.010,0.000,0.000,0.000,80.000,3.000,1.000
108914.547,110028.651,-7919.465,-359647.719,253162.321,264654.238,264576.055,238745.250,-0.060,0.993,-0.013,0.000,0.000,0.000,80.000,4.000,1.000
160656.196,176001.305,-6521.283,-545038.543,415819.413,434696.253,434578.151,370232.475,-0.060,0.994,-0.012,0.000,0.000,0.000,80.000,5.000,1.000
208189.040,248287.772,13768.921,-605603.282,559869.881,585294.836,585154.785,461519.418,-0.063,0.997,-0.015,-3.113,4.181,-4.852,80.000,6.000,1.000
259904.631,328683.380,61669.856,-467693.822,650037.849,679560.970,679412.444,489639.869,-0.062,0.997,-0.013,-2.075,1.465,-1.312,80.000,7.000,1.000
326431.467,414912.462,135622.515,-158648.890,673733.760,704327.085,704174.420,469782.287,-0.061,0.996,-0.015,-1.038,0.061,0.336,80.000,8.000,1.000
410278.619,497853.947,224989.825,211922.981,645427.787,674726.605,674572.716,442892.529,-0.062,0.997,-0.012,-0.763,-0.458,1.007,80.000,9.000,1.000
501251.427,565823.063,314660.582,515532.135,597898.876,625036.626,624887.897,446559.139,-0.061,0.996,-0.014,-0.702,-0.610,1.221,80.000,10.000,1.000
579631.057,608722.562,391282.744,671635.379,561980.402,586908.758,586589.788,491392.158,-0.062,0.994,-0.018,-0.610,-0.671,1.282,80.000,11.000,1.000
625282.549,620693.221,449379.952,684723.133,548326.650,568920.241,567558.050,555198.019,-0.059,0.996,-0.014,-0.549,-0.702,1.282,80.000,12.000,1.000
627363.490,601887.347,491674.986,626372.410,544619.685,554339.360,550237.764,596564.652,-0.062,0.995,-0.015,-0.549,-0.732,1.251,80.000,13.000,1.000
588415.727,557652.375,523087.469,575439.832,529064.963,519534.750,511155.600,582593.809,-0.062,0.997,-0.017,-0.488,-0.793,1.099,80.000,14.000,1.000
520566.076,495190.124,545513.863,565644.664,487802.363,454891.410,442094.117,511272.445,-0.057,0.999,-0.016,-0.610,-0.854,1.129,80.000,15.000,1.000
437149.506,420079.661,557860.893,581335.678,421236.043,368677.138,353036.140,407757.285,-0.059,0.996,-0.014,-0.610,-0.793,1.099,80.000,16.000,1.000
347227.515,336119.121,559493.811,594657.502,338134.961,276167.310,260340.222,301024.838,-0.057,0.996,-0.014,-0.702,-0.824,1.129,80.000,17.000,1.000
258075.573,249680.304,553075.287,598202.595,249636.434,190523.376,177141.618,207830.984,-0.056,0.995,-0.017,-0.671,-0.732,1.160,80.000,18.000,1.000
180249.645,172745.073,543907.694,601603.274,168912.853,121874.475,112428.034,135388.168,-0.059,0.991,-0.016,-0.610,-0.732,1.068,80.000,19.000,1.000
125377.805,117908.103,536475.882,608373.352,109636.105,77482.201,71802.162,88907.265,-0.058,0.987,-0.017,-0.519,-0.702,1.068,80.000,20.000,1.000
97346.997,89018.615,531900.353,608685.681,78798.687,58065.606,54773.806,69969.637,-0.058,0.989,-0.017,-0.397,-0.641,1.068,80.000,21.000,1.000
88289.631,78475.340,528735.724,595187.184,71087.118,55465.363,53029.645,70556.285,-0.056,0.994,-0.016,-0.214,-0.549,1.007,80.000,22.000,1.000
85467.252,74713.924,525607.720,576174.909,73020.071,57432.582,54983.988,75504.690,-0.057,0.999,-0.018,-0.092,-0.671,1.007,80.000,23.000,1.000
81332.105,71133.176,522504.608,566716.210,73467.375,55951.957,53356.303,73634.116,-0.057,1.001,-0.015,-0.183,-0.580,0.916,80.000,24.000,1.000
75882.678,67236.882,519829.779,570297.101,69645.051,50542.834,47973.328,64913.647,-0.059,1.001,-0.015,-0.305,-0.519,0.977,80.000,25.000,1.000
71001.277,63472.167,517188.826,575746.107,63950.569,44222.630,41819.771,55838.911,-0.058,0.999,-0.015,-0.336,-0.488,1.099,80.000,26.000,1.000
65697.637,58107.217,513714.706,572314.977,57818.245,38273.154,36138.820,49927.202,-0.058,0.997,-0.018,-0.366,-0.641,0.977,80.000,27.000,1.000
57810.924,49625.744,509286.261,562163.589,50331.996,31763.052,30053.882,44903.810,-0.060,0.996,-0.017,-0.366,-0.610,0.946,80.000,28.000,1.000
48097.515,39806.795,504805.153,555141.960,41369.947,24535.395,23387.694,37974.811,-0.063,0.997,-0.016,-0.336,-0.641,0.824,80.000,29.000,1.000
40103.977,32320.632,501138.676,555030.808,33275.794,18373.785,17734.635,30450.074,-0.063,0.998,-0.018,-0.244,-0.702,0.732,80.000,30.000,1.000
35949.953,28558.651,498158.530,555807.931,28376.297,14766.348,14390.447,25659.601,-0.063,1.002,-0.016,-0.305,-0.763,0.732,80.000,31.000,1.000
33887.168,26295.448,495062.510,551021.203,26066.965,12818.857,12478.033,24050.745,-0.064,1.001,-0.013,-0.397,-0.763,0.641,80.000,32.000,1.000
30730.611,22726.050,491422.162,542263.875,23592.569,10329.080,9995.051,22540.322,-0.067,1.002,-0.012,-0.488,-0.824,0.397,80.000,33.000,1.000
25657.124,17670.613,487584.010,536079.817,19336.399,6408.690,6203.754,18567.110,-0.068,1.003,-0.011,-0.671,-0.854,0.336,80.000,34.000,1.000
20553.652,13052.411,484065.609,535005.916,14272.614,2150.836,2153.861,13042.772,-0.067,1.001,-0.011,-0.824,-0.946,0.275,80.000,35.000,1.000
17090.466,9979.049,480876.126,534988.718,10136.469,-1159.613,-1006.130,8628.092,-0.067,1.000,-0.011,-0.885,-1.190,0.183,80.000,36.000,1.000
14708.028,7499.225,477604.662,531394.294,7176.389,-3606.571,-3402.123,6241.161,-0.069,1.000,-0.009,-1.038,-1.343,-0.031,80.000,37.000,1.000
11802.192,4251.141,474013.184,524706.299,4295.427,-6115.703,-5874.187,4398.453,-0.069,1.000,-0.008,-1.007,-1.404,-0.031,80.000,38.000,1.000
7977.044,333.261,470305.555,518976.543,817.463,-9026.495,-8682.315,1582.310,-0.068,0.998,-0.009,-1.160,-1.556,0.031,80.000,39.000,1.000
4326.834,-3048.741,466808.106,516303.001,-2737.915,-11816.182,-11334.922,-1937.816,-0.067,0.998,-0.009,-1.160,-1.678,0.000,80.000,40.000,1.000
1788.331,-5300.263,463564.643,514784.387,-5609.338,-14032.842,-13469.350,-4907.670,-0.069,0.998,-0.009,-1.282,-1.770,-0.031,80.000,41.000,1.000
6.855,-7082.227,460341.910,511620.518,-7830.299,-15890.115,-15325.996,-6864.549,-0.068,0.998,-0.008,-1.251,-1.831,0.000,80.000,42.000,1.000
-1996.356,-9281.153,456946.878,506526.759,-10007.056,-17818.869,-17272.397,-8479.010,-0.067,0.997,-0.006,-1.312,-1.923,0.092,80.000,43.000,1.000
-4567.318,-11931.509,453424.884,501447.506,-12456.874,-19864.406,-19286.964,-10471.527,-0.065,0.996,-0.007,-1.282,-2.014,0.153,80.000,44.000,1.000
-7206.147,-14412.036,449954.805,497871.839,-14967.141,-21793.482,-21144.399,-12825.848,-0.066,0.994,-0.008,-1.282,-2.075,0.275,80.000,45.000,1.000
-9360.181,-16349.962,446635.000,495375.659,-17256.923,-23538.653,-22837.389,-15087.273,-0.066,0.994,-0.008,-1.251,-2.045,0.488,80.000,46.000,1.000
-11025.851,-17960.881,443404.825,492553.283,-19298.762,-25216.921,-24515.109,-16969.171,-0.065,0.994,-0.007,-1.160,-2.106,0.641,80.000,47.000,1.000
-12570.794,-19611.554,440135.342,488627.720,-21170.410,-26818.923,-26139.109,-18492.123,-0.063,0.994,-0.005,-1.160,-2.167,0.793,80.000,48.000,1.000
-14263.234,-21388.216,436762.979,484019.258,-22896.792,-28204.157,-27522.519,-19826.905,-0.064,0.994,-0.004,-1.099,-2.136,0.854,80.000,49.000,1.000
-16089.677,-23148.263,433345.780,479757.148,-24552.239,-29420.987,-28706.107,-21215.312,-0.062,0.994,-0.006,-1.007,-2.075,0.916,80.000,50.000,1.000
-17860.607,-24758.929,430003.262,476497.879,-26289.457,-30736.632,-29990.001,-22850.293,-0.063,0.994,-0.007,-1.007,-2.106,1.129,80.000,51.000,1.000
-19370.532,-26166.536,426790.254,473889.469,-28098.913,-32226.635,-31479.043,-24611.125,-0.063,0.993,-0.007,-1.007,-2.106,1.129,80.000,52.000,1.000
-20558.103,-27380.187,423626.521,470838.672,-29705.054,-33576.050,-32851.781,-26058.727,-0.063,0.993,-0.006,-0.946,-2.045,1.221,80.000,53.000,1.000
-21617.216,-28517.635,420376.868,466656.810,-30916.703,-34505.985,-33799.600,-26950.960,-0.063,0.991,-0.004,-0.916,-2.106,1.312,80.000,54.000,1.000
-22860.496,-29764.636,417014.662,461981.332,-31981.542,-35240.336,-34529.148,-27677.414,-0.064,0.990,-0.006,-0.916,-1.953,1.312,80.000,55.000,1.000
