EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
6.802,11.552,13.308,10.139,13.701,6.827,6.884,10.073,0.031,0.978,-0.112,-0.854,-0.214,1.038,66.667,613449.000,1.000
6.202,12.515,13.487,11.018,14.947,9.572,10.874,13.730,0.033,0.980,-0.110,-0.763,-0.183,1.007,66.667,613450.000,1.000
3.507,10.677,10.890,9.420,12.991,10.227,12.088,14.694,0.031,0.984,-0.109,-0.824,-0.214,0.946,66.667,613451.000,1.000
-0.607,6.371,6.223,5.698,8.214,7.902,9.114,12.589,0.032,0.987,-0.106,-0.824,-0.061,1.007,66.667,613452.000,1.000
-4.980,0.958,0.987,1.199,2.117,3.210,2.379,8.160,0.033,0.986,-0.105,-0.885,0.000,1.190,66.667,613453.000,1.000
-8.111,-3.437,-2.847,-2.096,-2.898,-1.521,-5.237,3.313,0.032,0.983,-0.109,-0.916,0.000,1.221,66.667,613454.000,1.000
-8.658,-4.785,-3.512,-2.451,-4.486,-3.460,-9.887,0.487,0.031,0.983,-0.109,-0.946,-0.031,1.312,66.667,613455.000,1.000
-6.392,-2.511,-0.584,0.437,-1.912,-1.368,-9.454,1.093,0.032,0.985,-0.106,-0.977,-0.092,1.434,66.667,613456.000,1.000
-2.596,1.968,4.487,5.076,3.284,3.376,-4.927,4.441,0.033,0.984,-0.108,-0.854,-0.092,1.526,66.667,613457.000,1.000
0.845,6.317,9.308,9.255,8.401,7.954,0.712,8.452,0.031,0.982,-0.109,-0.824,-0.244,1.587,66.667,613458.000,1.000
2.658,8.825,12.030,11.412,11.270,10.130,4.670,11.194,0.031,0.984,-0.110,-0.732,-0.244,1.678,66.667,613459.000,1.000
2.516,8.935,11.984,11.063,11.042,9.168,5.636,11.620,0.029,0.985,-0.112,-0.671,-0.305,1.770,66.667,613460.000,1.000
0.804,7.016,9.592,8.612,8.178,5.713,3.974,9.633,0.029,0.985,-0.107,-0.641,-0.244,1.770,66.667,613461.000,1.000
-1.506,4.171,6.160,5.206,4.183,1.448,1.280,6.174,0.030,0.984,-0.108,-0.549,-0.275,1.709,66.667,613462.000,1.000
-3.153,1.828,3.333,2.324,0.922,-1.635,-0.652,2.910,0.030,0.983,-0.112,-0.610,-0.427,1.709,66.667,613463.000,1.000
-3.389,0.815,2.100,0.914,-0.540,-2.481,-1.009,1.113,0.031,0.983,-0.109,-0.702,-0.458,1.709,66.667,613464.000,1.000
-2.554,0.724,2.153,0.750,-0.642,-1.698,-0.476,0.665,0.030,0.981,-0.109,-0.641,-0.671,1.617,66.667,613465.000,1.000
-1.668,0.462,2.360,0.790,-0.644,-0.756,-0.221,0.475,0.031,0.980,-0.107,-0.610,-0.702,1.678,66.667,613466.000,1.000
-1.430,-0.500,1.915,0.210,-1.231,-0.529,-0.397,-0.176,0.030,0.978,-0.108,-0.549,-0.732,1.648,66.667,613467.000,1.000
-1.712,-1.641,0.926,-1.015,-2.092,-0.932,-0.482,-1.178,0.031,0.978,-0.108,-0.519,-0.702,1.617,66.667,613468.000,1.000
-1.927,-2.161,-0.026,-2.448,-2.750,-1.714,-0.646,-2.273,0.033,0.978,-0.110,-0.366,-0.763,1.526,66.667,613469.000,1.000
-1.621,-1.817,-0.514,-3.680,-3.162,-2.899,-1.600,-3.481,0.032,0.978,-0.109,-0.244,-0.824,1.465,66.667,613470.000,1.000
-0.546,-0.842,-0.296,-4.290,-3.395,-4.406,-3.465,-4.752,0.033,0.978,-0.111,-0.153,-0.946,1.495,66.667,613471.000,1.000
1.571,0.587,0.907,-3.751,-3.267,-5.778,-5.557,-5.665,0.032,0.976,-0.109,0.031,-0.977,1.343,66.667,613472.000,1.000
4.968,2.450,3.244,-1.812,-2.560,-6.385,-6.874,-5.681,0.031,0.976,-0.110,0.183,-0.885,1.221,66.667,613473.000,1.000
9.383,4.575,6.263,1.022,-1.461,-5.801,-6.659,-4.717,0.034,0.977,-0.111,0.244,-0.946,1.251,66.667,613474.000,1.000
13.803,6.511,8.836,3.615,-0.546,-4.166,-5.080,-3.388,0.032,0.977,-0.112,0.336,-1.007,0.977,66.667,613475.000,1.000
16.908,7.925,9.878,4.972,-0.120,-1.856,-2.978,-2.402,0.032,0.977,-0.110,0.366,-0.977,0.854,66.667,613476.000,1.000
17.793,8.893,9.080,4.849,0.170,1.074,-0.763,-1.851,0.031,0.978,-0.110,0.366,-0.916,0.671,66.667,613477.000,1.000
16.246,9.555,6.901,3.645,0.836,4.532,1.713,-1.342,0.031,0.979,-0.110,0.488,-1.038,0.641,66.667,613478.000,1.000
12.707,9.781,4.130,1.993,1.932,7.822,4.292,-0.646,0.031,0.979,-0.110,0.519,-1.129,0.519,66.667,613479.000,1.000
8.154,9.303,1.513,0.420,2.985,9.848,6.029,-0.172,0.030,0.980,-0.111,0.519,-1.160,0.397,66.667,613480.000,1.000
3.720,7.886,-0.613,-0.917,3.213,9.723,5.793,-0.825,0.029,0.979,-0.110,0.580,-1.099,0.366,66.667,613481.000,1.000
0.188,5.393,-2.464,-2.245,1.931,7.260,3.457,-3.112,0.029,0.982,-0.112,0.549,-1.190,0.244,66.667,613482.000,1.000
-2.195,1.969,-4.467,-3.848,-0.944,3.150,0.245,-6.500,0.028,0.982,-0.111,0.549,-1.160,0.122,66.667,613483.000,1.000
-3.538,-1.745,-6.780,-5.728,-4.737,-1.255,-2.357,-9.819,0.028,0.983,-0.110,0.488,-1.221,0.122,66.667,613484.000,1.000
-4.014,-4.738,-9.113,-7.550,-8.346,-4.490,-3.815,-12.029,0.027,0.984,-0.110,0.488,-1.282,0.122,66.667,613485.000,1.000
-3.715,-6.142,-10.949,-8.778,-10.742,-5.617,-4.437,-12.518,0.026,0.984,-0.113,0.336,-1.312,0.000,66.667,613486.000,1.000
-2.721,-5.679,-11.860,-8.946,-11.338,-4.536,-4.450,-11.171,0.024,0.984,-0.111,0.366,-1.434,-0.031,66.667,613487.000,1.000
-1.287,-3.760,-11.693,-7.971,-10.195,-1.839,-3.735,-8.531,0.025,0.987,-0.111,0.366,-1.495,-0.092,66.667,613488.000,1.000
0.202,-1.262,-10.593,-6.303,-8.007,1.547,-2.224,-5.771,0.024,0.986,-0.112,0.214,-1.617,0.000,66.667,613489.000,1.000
1.464,0.856,-8.940,-4.707,-5.747,4.680,-0.197,-4.168,0.025,0.986,-0.112,0.122,-1.770,-0.061,66.667,613490.000,1.000
2.344,1.834,-7.291,-3.881,-4.232,6.671,1.627,-4.445,0.024,0.984,-0.112,0.122,-1.892,-0.061,66.667,613491.000,1.000
2.637,1.278,-6.229,-4.170,-3.883,6.729,2.275,-6.524,0.022,0.984,-0.114,0.092,-1.953,-0.153,66.667,613492.000,1.000
2.136,-0.682,-6.026,-5.429,-4.574,4.641,1.173,-9.642,0.022,0.983,-0.113,0.031,-2.045,-0.305,66.667,613493.000,1.000
0.876,-3.359,-6.416,-7.082,-5.636,1.210,-1.202,-12.619,0.021,0.982,-0.112,0.031,-2.167,-0.183,66.667,613494.000,1.000
-0.715,-5.727,-6.723,-8.363,-6.126,-2.159,-3.456,-14.197,0.022,0.980,-0.109,-0.061,-2.350,-0.275,66.667,613495.000,1.000
-1.909,-6.789,-6.236,-8.592,-5.247,-4.263,-4.014,-13.363,0.021,0.979,-0.108,-0.061,-2.411,-0.244,66.667,613496.000,1.000
-2.060,-6.046,-4.633,-7.452,-2.805,-4.482,-1.999,-9.835,0.020,0.981,-0.111,-0.092,-2.502,-0.336,66.667,613497.000,1.000
-1.091,-3.897,-2.221,-5.229,0.523,-2.937,1.946,-4.538,0.019,0.981,-0.113,-0.122,-2.625,-0.366,66.667,613498.000,1.000
0.378,-1.505,0.197,-2.740,3.407,-0.593,5.653,0.688,0.020,0.980,-0.111,-0.153,-2.716,-0.305,66.667,613499.000,1.000
1.423,-0.136,1.723,-0.878,4.490,1.174,6.697,4.132,0.020,0.982,-0.110,-0.122,-2.808,-0.214,66.667,613500.000,1.000
1.324,-0.555,1.712,-0.235,2.962,1.343,3.887,4.919,0.019,0.983,-0.111,-0.244,-2.899,-0.214,66.667,613501.000,1.000
-0.146,-2.851,-0.074,-1.008,-1.218,-0.461,-2.358,2.946,0.020,0.982,-0.111,-0.336,-3.021,-0.122,66.667,613502.000,1.000
-2.609,-6.436,-3.291,-2.941,-7.142,-3.936,-10.321,-1.172,0.019,0.982,-0.112,-0.366,-3.052,0.092,66.667,613503.000,1.000
-5.179,-10.121,-6.906,-5.247,-12.969,-7.978,-17.277,-5.939,0.022,0.980,-0.111,-0.427,-3.143,0.061,66.667,613504.000,1.000
-6.938,-12.624,-9.602,-6.937,-16.723,-11.144,-20.741,-9.540,0.021,0.979,-0.110,-0.549,-3.113,0.153,66.667,613505.000,1.000
-7.524,-13.364,-10.563,-7.483,-17.473,-12.677,-20.169,-10.892,0.021,0.981,-0.111,-0.488,-3.174,0.214,66.667,613506.000,1.000
-7.216,-12.648,-9.826,-7.026,-15.670,-12.878,-17.018,-10.053,0.022,0.981,-0.115,-0.519,-3.204,0.214,66.667,613507.000,1.000
-6.529,-11.177,-7.992,-6.013,-12.455,-12.610,-13.260,-7.899,0.021,0.981,-0.112,-0.488,-3.174,0.458,66.667,613508.000,1.000
-5.959,-9.663,-5.906,-4.917,-8.951,-12.640,-10.157,-5.654,0.023,0.980,-0.109,-0.458,-3.174,0.336,66.667,613509.000,1.000
-5.879,-8.645,-4.392,-4.152,-5.909,-13.067,-7.890,-4.228,0.023,0.982,-0.113,-0.549,-3.143,0.458,66.667,613510.000,1.000
-6.293,-8.238,-3.776,-3.884,-3.587,-13.255,-5.930,-3.763,0.025,0.980,-0.112,-0.549,-3.052,0.519,66.667,613511.000,1.000
-6.813,-8.200,-3.808,-4.046,-2.079,-12.916,-4.331,-4.057,0.022,0.979,-0.111,-0.580,-3.052,0.580,66.667,613512.000,1.000
-7.040,-8.404,-4.184,-4.584,-1.729,-13.065,-4.506,-5.140,0.024,0.981,-0.112,-0.610,-2.991,0.732,66.667,613513.000,1.000
-6.855,-8.906,-4.831,-5.415,-2.830,-15.038,-7.774,-6.973,0.023,0.978,-0.109,-0.671,-2.838,0.824,66.667,613514.000,1.000
-6.258,-9.468,-5.513,-6.105,-4.874,-18.614,-13.368,-8.842,0.023,0.978,-0.111,-0.671,-2.625,0.854,66.667,613515.000,1.000
-5.108,-9.280,-5.497,-5.815,-6.394,-21.550,-18.316,-9.368,0.022,0.981,-0.112,-0.641,-2.533,0.916,66.667,613516.000,1.000
-3.228,-7.428,-3.946,-3.825,-5.776,-20.990,-19.140,-7.282,0.023,0.980,-0.110,-0.671,-2.502,1.038,66.667,613517.000,1.000
-0.801,-3.772,-0.762,-0.229,-2.495,-15.674,-14.283,-2.478,0.025,0.981,-0.106,-0.641,-2.380,1.038,66.667,613518.000,1.000
