EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-9.027,-4.471,-0.779,-0.874,6.368,5.770,18.368,11.235,-0.045,0.983,-0.142,-0.580,-0.610,1.068,73.333,725673.000,1.000
-8.626,-3.740,-1.384,-0.905,6.940,6.035,17.032,9.710,-0.047,0.984,-0.140,-0.549,-0.702,1.099,73.333,725674.000,1.000
-7.790,-2.693,-2.522,-1.633,6.242,3.353,12.442,6.479,-0.049,0.981,-0.137,-0.366,-0.702,0.916,73.333,725675.000,1.000
-6.947,-1.397,-3.926,-3.126,4.736,-0.175,6.744,2.293,-0.046,0.982,-0.140,-0.366,-0.702,0.854,73.333,725676.000,1.000
-6.285,0.449,-4.844,-4.890,3.511,-1.577,2.836,-1.507,-0.047,0.981,-0.140,-0.366,-0.702,0.854,73.333,725677.000,1.000
-5.841,2.886,-4.683,-6.261,3.335,0.265,2.073,-3.451,-0.046,0.985,-0.137,-0.397,-0.702,0.793,73.333,725678.000,1.000
-5.697,5.261,-3.569,-6.906,4.007,3.616,3.460,-2.793,-0.046,0.985,-0.135,-0.336,-0.824,0.793,73.333,725679.000,1.000
-5.920,6.640,-2.172,-6.910,4.665,5.704,4.977,-0.151,-0.045,0.985,-0.140,-0.519,-0.824,0.763,73.333,725680.000,1.000
-6.371,6.610,-1.142,-6.529,4.621,5.269,5.302,2.690,-0.046,0.984,-0.138,-0.580,-0.854,0.763,73.333,725681.000,1.000
-6.587,5.769,-0.437,-5.784,4.101,3.692,4.972,4.141,-0.045,0.984,-0.138,-0.580,-0.732,0.763,73.333,725682.000,1.000
-6.032,5.408,0.605,-4.310,4.154,3.847,5.927,4.071,-0.046,0.983,-0.139,-0.671,-0.793,0.763,73.333,725683.000,1.000
-4.640,6.431,2.478,-1.749,5.560,7.336,9.266,3.588,-0.046,0.984,-0.138,-0.671,-0.732,0.763,73.333,725684.000,1.000
-3.011,8.510,4.945,1.746,7.902,12.698,13.813,3.907,-0.047,0.984,-0.136,-0.793,-0.793,0.671,73.333,725685.000,1.000
-1.877,10.519,7.271,5.542,10.105,17.149,17.821,5.663,-0.047,0.984,-0.136,-0.854,-0.885,0.732,73.333,725686.000,1.000
-1.387,11.693,9.062,9.034,11.663,19.692,21.359,8.977,-0.046,0.983,-0.137,-0.946,-0.824,0.763,73.333,725687.000,1.000
-1.071,11.991,10.429,11.893,12.716,20.974,25.094,13.471,-0.047,0.983,-0.139,-1.007,-0.854,0.671,73.333,725688.000,1.000
-0.491,11.436,11.475,13.861,13.075,20.433,27.216,18.075,-0.046,0.984,-0.141,-0.946,-0.885,0.763,73.333,725689.000,1.000
0.237,9.756,11.991,14.615,11.987,15.965,24.068,21.327,-0.047,0.982,-0.140,-1.068,-0.824,0.732,73.333,725690.000,1.000
0.654,6.973,11.659,14.035,9.155,7.168,14.483,22.149,-0.048,0.981,-0.139,-1.190,-0.885,0.702,73.333,725691.000,1.000
0.536,3.891,10.562,12.449,5.382,-2.806,1.927,20.225,-0.046,0.980,-0.141,-1.190,-0.946,0.732,73.333,725692.000,1.000
0.128,1.692,9.203,10.427,2.018,-9.378,-8.042,15.859,-0.047,0.979,-0.140,-1.251,-0.916,0.793,73.333,725693.000,1.000
-0.095,1.183,8.219,8.471,0.106,-9.770,-11.596,9.987,-0.046,0.980,-0.139,-1.099,-1.129,0.793,73.333,725694.000,1.000
0.149,2.264,7.972,6.793,-0.241,-4.726,-8.917,3.916,-0.047,0.978,-0.138,-1.160,-1.129,0.824,73.333,725695.000,1.000
0.712,3.913,8.090,5.191,0.041,1.924,-3.715,-1.333,-0.048,0.978,-0.138,-1.190,-1.160,0.824,73.333,725696.000,1.000
1.214,4.887,7.800,3.345,-0.203,5.884,-0.257,-5.125,-0.048,0.979,-0.137,-1.190,-1.312,0.854,73.333,725697.000,1.000
1.364,4.511,6.548,1.177,-1.423,5.153,-0.803,-7.153,-0.050,0.980,-0.140,-1.190,-1.343,0.885,73.333,725698.000,1.000
1.001,2.853,4.317,-1.160,-3.337,0.410,-5.218,-7.776,-0.049,0.979,-0.140,-1.129,-1.312,0.854,73.333,725699.000,1.000
0.104,0.575,1.677,-3.311,-5.277,-6.167,-11.564,-7.714,-0.050,0.979,-0.141,-1.038,-1.343,0.793,73.333,725700.000,1.000
