EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-2.900,-2.930,-2.380,-3.078,-1.789,2.530,2.662,-11.104,-0.066,0.991,-0.035,-0.427,-1.190,0.305,73.333,807929.000,1.000
-4.531,-3.709,-4.174,-4.045,-2.649,0.310,-0.945,-9.271,-0.065,0.990,-0.037,-0.397,-1.221,0.183,73.333,807930.000,1.000
-5.832,-3.925,-5.156,-4.637,-2.993,0.512,-2.052,-8.741,-0.065,0.993,-0.038,-0.244,-1.282,0.183,73.333,807931.000,1.000
-5.922,-2.712,-4.435,-4.041,-2.008,3.743,0.534,-8.062,-0.066,0.991,-0.038,-0.183,-1.221,0.153,73.333,807932.000,1.000
-4.542,0.114,-1.927,-1.936,0.354,8.564,5.669,-6.003,-0.068,0.992,-0.040,-0.122,-1.221,0.092,73.333,807933.000,1.000
-2.531,3.637,1.315,1.059,3.286,13.066,11.549,-2.622,-0.066,0.994,-0.038,-0.122,-1.251,-0.031,73.333,807934.000,1.000
-1.600,6.003,3.463,3.516,5.412,15.690,16.638,0.861,-0.067,0.993,-0.037,-0.061,-1.312,0.000,73.333,807935.000,1.000
-3.215,5.415,3.091,4.006,5.305,14.978,18.956,2.751,-0.066,0.995,-0.039,-0.153,-1.404,0.061,73.333,807936.000,1.000
-7.542,1.323,-0.033,1.860,2.136,10.018,16.112,1.354,-0.067,0.993,-0.039,-0.305,-1.312,0.183,73.333,807937.000,1.000
-13.351,-5.229,-4.926,-2.538,-3.767,1.435,7.168,-4.116,-0.066,0.995,-0.042,-0.122,-1.434,0.244,73.333,807938.000,1.000
-18.642,-12.118,-9.857,-7.772,-10.691,-8.471,-5.853,-12.322,-0.068,0.993,-0.038,-0.244,-1.434,0.275,73.333,807939.000,1.000
