EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
4633.207,3187.430,-2816.332,-9192.762,5026.288,5063.210,-2739.019,5076.240,-0.035,0.971,-0.078,0.000,0.000,0.000,80.000,1.000,1.000
30678.509,21294.546,-11706.641,-59398.722,36478.564,36620.609,-16220.678,35129.542,-0.041,0.985,-0.092,0.000,0.000,0.000,80.000,2.000,1.000
96555.617,66591.199,-37141.690,-196526.512,122325.522,122780.419,-52997.414,112263.313,-0.043,0.991,-0.097,0.000,0.000,0.000,80.000,3.000,1.000
198577.714,136459.485,-79983.573,-419376.048,266579.465,267828.671,-114151.572,230411.799,-0.044,0.994,-0.097,0.000,0.000,0.000,80.000,4.000,1.000
312692.928,216334.732,-124119.164,-642408.554,436997.092,439872.700,-182416.851,351426.465,-0.042,0.996,-0.099,0.000,0.000,0.000,80.000,5.000,1.000
416834.612,295871.205,-142980.734,-735943.608,586665.860,591357.351,-228874.178,434920.017,-0.042,0.997,-0.098,-2.319,0.275,2.899,80.000,6.000,1.000
499413.830,373196.446,-116380.619,-618038.399,679480.715,684548.025,-226178.205,465390.654,-0.039,0.995,-0.098,-3.784,-0.031,4.181,80.000,7.000,1.000
555666.627,447951.440,-42698.016,-313550.766,703598.715,707080.777,-160579.653,459197.066,-0.039,0.990,-0.098,-1.801,-0.427,2.075,80.000,8.000,1.000
587801.819,516873.880,60928.413,64001.449,674756.306,675849.345,-34886.873,451370.719,-0.042,0.991,-0.101,-1.190,-0.671,1.343,80.000,9.000,1.000
604407.338,574541.414,167856.376,378560.982,627109.586,626334.383,134870.439,471162.428,-0.040,0.988,-0.101,-1.068,-0.610,1.160,80.000,10.000,1.000
611742.128,613579.005,255724.607,542942.082,592299.826,589959.019,320700.934,522003.206,-0.041,0.988,-0.099,-1.038,-0.671,1.038,80.000,11.000,1.000
605147.900,623939.951,316916.729,559209.327,581359.599,573216.486,488091.806,576647.571,-0.041,0.988,-0.099,-1.007,-0.610,1.160,80.000,12.000,1.000
572959.670,597041.614,357465.731,500489.087,585112.209,556987.407,609386.317,593964.263,-0.042,0.983,-0.100,-1.038,-0.580,1.282,80.000,13.000,1.000
510041.631,533795.794,386700.689,448267.603,590090.464,517704.607,672830.929,549747.046,-0.040,0.983,-0.100,-1.007,-0.580,1.251,80.000,14.000,1.000
424356.427,446470.634,408578.696,437562.300,591565.086,448160.338,680854.630,453947.277,-0.041,0.982,-0.100,-1.038,-0.610,1.282,80.000,15.000,1.000
