EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
5076.714,1217.790,-781.510,-8518.695,17233.776,4767.147,-2819.907,630.386,-0.404,0.854,-0.167,0.000,0.000,0.000,73.333,1.000,1.000
34976.575,7072.686,-11307.229,-60580.503,45195.800,35934.588,-15826.713,6222.784,-0.417,0.867,-0.180,0.000,0.000,0.000,73.333,2.000,1.000
113298.113,19601.915,-42828.338,-202873.062,121499.213,121170.796,-51801.442,21530.765,-0.422,0.870,-0.184,0.000,0.000,0.000,73.333,3.000,1.000
237889.641,40956.438,-99989.188,-436596.975,249737.587,263178.448,-111847.617,52939.944,-0.423,0.875,-0.182,0.000,0.000,0.000,73.333,4.000,1.000
376860.607,83755.585,-167178.927,-680326.021,401510.175,422285.890,-178143.763,107787.380,-0.422,0.873,-0.186,0.000,0.000,0.000,73.333,5.000,1.000
495229.940,166782.303,-211564.245,-804451.744,535283.446,537489.035,-221479.004,185010.189,-0.423,0.874,-0.187,-4.639,1.007,-0.519,73.333,6.000,1.000
572904.406,292389.576,-202360.383,-715930.816,618542.903,567572.809,-215112.866,269460.568,-0.422,0.876,-0.190,-3.418,-0.061,0.336,73.333,7.000,1.000
606143.404,437201.488,-130408.443,-424815.733,640134.602,521913.945,-147149.108,347230.349,-0.423,0.877,-0.191,-1.587,-0.824,0.824,73.333,8.000,1.000
606549.628,565904.353,-13719.718,-39363.479,613755.905,453540.833,-24656.238,418139.496,-0.422,0.875,-0.193,-0.854,-1.129,1.007,73.333,9.000,1.000
595368.100,649391.486,112595.655,298030.209,569774.354,420238.813,133247.396,485444.452,-0.421,0.873,-0.192,-0.641,-1.251,1.190,73.333,10.000,1.000
589065.208,676173.796,215582.594,488575.097,536655.751,448729.982,302702.596,546001.876,-0.418,0.871,-0.190,-0.732,-1.282,1.251,73.333,11.000,1.000
587373.237,655976.347,281477.267,523939.690,524990.524,523340.438,457871.207,593060.095,-0.417,0.871,-0.187,-0.824,-1.190,1.373,73.333,12.000,1.000
575935.596,612128.289,317898.623,472222.719,527414.236,600813.363,576736.368,617164.397,-0.417,0.869,-0.188,-0.793,-0.977,1.556,73.333,13.000,1.000
540815.808,564390.226,340697.320,416782.637,532054.940,641792.490,647804.615,605553.881,-0.418,0.868,-0.188,-0.824,-0.916,1.617,73.333,14.000,1.000
479983.363,516349.122,359422.107,399322.631,534020.435,634727.897,670674.672,550485.994,-0.419,0.868,-0.188,-0.824,-0.946,1.801,73.333,15.000,1.000
401362.890,459233.504,373563.306,410364.837,534747.603,592564.104,653199.348,459601.033,-0.421,0.869,-0.190,-0.824,-0.946,1.862,73.333,16.000,1.000
314641.292,386757.736,379093.377,423548.165,534770.249,531666.699,608643.108,354485.006,-0.422,0.869,-0.188,-0.732,-0.946,1.923,73.333,17.000,1.000
229434.054,305554.932,376210.421,429525.611,531387.648,458757.962,551914.800,258442.081,-0.424,0.869,-0.192,-0.793,-0.854,1.953,73.333,18.000,1.000
157978.298,231832.066,370170.530,435811.000,523293.186,376896.572,494455.170,185667.092,-0.420,0.870,-0.195,-0.793,-0.732,1.953,73.333,19.000,1.000
111970.545,178894.919,365828.593,445315.703,514021.898,297104.778,440698.405,139298.885,-0.420,0.868,-0.191,-0.732,-0.702,1.923,73.333,20.000,1.000
93726.278,148657.616,363467.992,448269.991,508555.631,236968.606,390512.755,115688.715,-0.419,0.869,-0.192,-0.732,-0.671,1.892,73.333,21.000,1.000
92967.249,134213.410,360622.508,436798.760,507579.545,206120.928,345515.261,108301.734,-0.419,0.870,-0.193,-0.732,-0.732,1.831,73.333,22.000,1.000
94945.342,127798.524,356514.027,418472.073,507097.855,196693.676,310597.094,108937.592,-0.419,0.870,-0.195,-0.610,-0.671,1.953,73.333,23.000,1.000
91598.445,124818.086,353080.049,408657.472,503648.120,191248.353,288183.717,109102.910,-0.418,0.872,-0.194,-0.641,-0.580,1.953,73.333,24.000,1.000
84157.625,122271.602,351894.064,412192.437,498116.269,179098.153,273559.745,103388.829,-0.420,0.874,-0.192,-0.702,-0.519,1.923,73.333,25.000,1.000
76591.870,117008.654,351726.963,418853.340,493671.215,162517.383,258531.908,92071.996,-0.421,0.875,-0.188,-0.671,-0.549,1.740,73.333,26.000,1.000
69492.038,107300.636,350062.996,417398.095,491306.974,148205.798,239326.504,79494.854,-0.422,0.876,-0.186,-0.793,-0.610,1.709,73.333,27.000,1.000
61062.705,94952.673,346292.070,408798.694,488972.157,137098.738,218994.955,69446.878,-0.423,0.876,-0.188,-0.885,-0.671,1.526,73.333,28.000,1.000
51550.680,83972.373,342294.863,402524.853,484790.311,124843.593,202019.563,62302.346,-0.424,0.876,-0.189,-1.190,-0.763,1.526,73.333,29.000,1.000
43901.873,76714.935,339900.502,403083.430,479565.410,109631.126,188619.009,56305.067,-0.424,0.875,-0.189,-1.282,-0.702,1.404,73.333,30.000,1.000
39976.846,72025.130,338723.312,405140.287,475415.548,95396.228,175573.357,50451.826,-0.423,0.874,-0.188,-1.495,-0.763,1.251,73.333,31.000,1.000
38019.313,67315.310,336998.787,401961.632,472666.154,86504.863,161247.820,45269.471,-0.421,0.873,-0.187,-1.465,-0.885,1.251,73.333,32.000,1.000
34849.056,61627.761,333969.194,394374.746,468851.408,81932.009,147610.831,41240.524,-0.422,0.873,-0.188,-1.556,-0.946,1.129,73.333,33.000,1.000
29601.027,56034.728,330654.667,388778.284,460787.368,76717.015,137068.763,37629.835,-0.422,0.872,-0.188,-1.648,-0.916,1.129,73.333,34.000,1.000
24167.245,51565.466,328307.114,388359.376,447180.437,68158.410,129018.205,33332.324,-0.422,0.871,-0.187,-1.678,-0.977,1.007,73.333,35.000,1.000
20328.436,47764.627,326811.318,389592.216,428932.637,58479.878,120723.690,28323.670,-0.421,0.871,-0.187,-1.709,-1.007,0.977,73.333,36.000,1.000
17682.082,43534.760,325013.785,387556.657,407577.580,51227.552,110880.720,23645.664,-0.420,0.871,-0.188,-1.740,-0.977,0.854,73.333,37.000,1.000
14709.522,38711.203,322281.971,382077.583,384407.382,46788.583,100954.404,20063.321,-0.418,0.871,-0.183,-1.740,-0.946,0.854,73.333,38.000,1.000
10952.277,34195.456,319201.405,377067.503,360919.657,42568.443,92899.298,17245.536,-0.418,0.871,-0.183,-1.770,-0.946,0.824,73.333,39.000,1.000
7334.928,30708.821,316699.891,375128.887,338966.493,36701.222,86655.292,14382.171,-0.418,0.870,-0.185,-1.831,-0.916,0.793,73.333,40.000,1.000
4669.101,27953.212,314897.565,374778.346,319799.953,30129.894,80560.906,11210.296,-0.418,0.867,-0.182,-1.862,-0.793,0.763,73.333,41.000,1.000
2650.673,25124.411,313090.418,373010.913,303203.186,24903.504,73651.433,8133.736,-0.418,0.867,-0.182,-1.801,-0.702,0.671,73.333,42.000,1.000
478.351,21895.309,310697.442,369055.446,287928.108,21505.423,66656.566,5525.607,-0.419,0.866,-0.181,-1.740,-0.641,0.641,73.333,43.000,1.000
-2096.740,18632.049,307910.661,364759.825,272929.901,18556.950,60731.023,3273.146,-0.418,0.866,-0.182,-1.678,-0.641,0.793,73.333,44.000,1.000
-4684.807,15800.577,305355.355,361988.548,258012.896,14715.240,55935.806,1042.014,-0.420,0.868,-0.185,-1.617,-0.580,0.824,73.333,45.000,1.000
-6917.877,13441.310,303314.381,360617.842,243483.805,10124.133,51366.115,-1276.084,-0.419,0.868,-0.185,-1.495,-0.519,0.946,73.333,46.000,1.000
-8806.741,11242.849,301456.716,359083.795,229589.384,5935.262,46398.926,-3525.568,-0.422,0.868,-0.180,-1.404,-0.488,0.885,73.333,47.000,1.000
-10529.717,8938.166,299289.581,356255.459,216385.632,2884.405,41314.635,-5556.308,-0.421,0.869,-0.180,-1.373,-0.488,0.885,73.333,48.000,1.000
-12207.194,6535.659,296730.951,352488.111,203860.088,609.247,36734.259,-7368.601,-0.419,0.868,-0.182,-1.404,-0.427,0.885,73.333,49.000,1.000
-13927.241,4248.766,294161.975,349080.157,191944.790,-1812.044,32841.497,-9039.340,-0.418,0.866,-0.179,-1.404,-0.488,0.916,73.333,50.000,1.000
-15730.028,2275.364,291959.231,346896.956,180503.774,-4877.388,29306.258,-10642.783,-0.418,0.866,-0.178,-1.465,-0.458,1.007,73.333,51.000,1.000
-17462.008,604.822,290064.453,345474.792,169479.252,-8203.439,25748.247,-12244.353,-0.418,0.866,-0.178,-1.465,-0.427,0.916,73.333,52.000,1.000
-18857.804,-999.583,288068.661,343480.437,158992.392,-10964.363,22083.089,-13857.850,-0.419,0.864,-0.181,-1.343,-0.366,0.977,73.333,53.000,1.000
-19920.030,-2776.251,285700.311,340185.230,149138.235,-12799.562,18500.025,-15382.556,-0.420,0.863,-0.180,-1.251,-0.366,1.038,73.333,54.000,1.000
-21042.571,-4680.759,283149.283,336405.106,139722.450,-14269.484,15250.524,-16685.524,-0.421,0.862,-0.180,-1.068,-0.275,0.946,73.333,55.000,1.000
-22534.878,-6395.188,280839.398,333646.934,130410.954,-16272.784,12430.006,-17797.147,-0.423,0.863,-0.180,-1.068,-0.397,0.977,73.333,56.000,1.000
-24133.070,-7705.569,278908.969,332248.206,121183.671,-18970.496,9859.889,-18931.177,-0.423,0.862,-0.183,-0.946,-0.488,1.068,73.333,57.000,1.000
