EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
40.651,64.450,52.976,51.274,51.790,57.954,45.614,45.739,0.000,0.986,-0.077,-1.007,-3.296,1.404,66.667,274273.000,1.000
34.011,57.555,47.382,45.248,46.030,50.674,40.493,39.272,0.001,0.981,-0.083,-1.068,-3.235,1.343,66.667,274274.000,1.000
29.688,51.512,42.543,39.541,39.890,42.173,33.279,32.113,0.005,0.979,-0.083,-0.885,-3.174,1.221,66.667,274275.000,1.000
29.938,49.033,40.865,36.683,36.237,36.027,27.375,27.230,0.007,0.980,-0.085,-0.549,-2.930,1.221,66.667,274276.000,1.000
33.647,49.862,42.055,36.707,35.546,33.827,25.178,25.653,0.007,0.982,-0.086,-0.488,-2.930,1.099,66.667,274277.000,1.000
38.035,52.097,44.287,38.104,36.506,34.861,26.911,26.620,0.008,0.982,-0.084,-0.458,-2.838,1.129,66.667,274278.000,1.000
40.414,53.439,45.448,38.949,36.828,36.321,29.588,27.993,0.008,0.980,-0.085,-0.397,-2.563,1.007,66.667,274279.000,1.000
39.031,51.976,43.889,37.653,34.322,34.977,28.918,27.477,0.009,0.981,-0.084,-0.244,-2.319,0.977,66.667,274280.000,1.000
34.405,47.879,39.825,34.311,28.926,30.240,23.755,24.829,0.010,0.983,-0.084,-0.061,-2.136,0.916,66.667,274281.000,1.000
29.823,43.983,35.920,31.283,23.491,25.155,17.313,22.422,0.013,0.986,-0.088,0.061,-1.923,0.854,66.667,274282.000,1.000
28.578,43.169,34.885,31.009,21.165,23.412,13.846,22.797,0.010,0.988,-0.086,0.092,-1.617,0.824,66.667,274283.000,1.000
30.954,45.496,36.886,33.615,22.565,25.974,14.952,26.169,0.010,0.989,-0.084,0.031,-1.282,0.916,66.667,274284.000,1.000
34.426,48.499,39.749,37.041,25.739,30.820,19.021,30.351,0.008,0.990,-0.083,-0.122,-1.038,0.916,66.667,274285.000,1.000
35.854,49.405,40.845,38.767,27.880,34.672,23.000,32.493,0.005,0.990,-0.081,-0.153,-0.946,0.763,66.667,274286.000,1.000
33.763,47.044,39.010,37.670,27.442,35.155,24.557,31.491,0.004,0.993,-0.083,-0.244,-0.793,0.641,66.667,274287.000,1.000
29.268,42.619,35.319,34.752,25.168,32.567,23.803,29.011,0.004,0.995,-0.084,-0.275,-0.671,0.580,66.667,274288.000,1.000
24.827,38.365,31.857,31.957,22.920,29.173,22.467,27.522,0.001,0.998,-0.083,-0.458,-0.397,0.671,66.667,274289.000,1.000
21.912,35.282,29.583,30.186,21.452,26.331,21.450,27.606,-0.001,0.997,-0.078,-0.702,-0.336,0.458,66.667,274290.000,1.000
20.363,32.860,27.962,29.003,20.120,23.501,20.431,28.082,-0.001,0.994,-0.081,-0.916,-0.275,0.458,66.667,274291.000,1.000
19.692,30.635,26.461,27.996,18.509,20.077,18.967,27.881,-0.004,0.992,-0.081,-1.038,-0.336,0.458,66.667,274292.000,1.000
19.632,28.821,25.133,27.142,16.762,16.450,16.595,26.436,-0.002,0.992,-0.080,-1.190,-0.397,0.427,66.667,274293.000,1.000
20.146,27.964,24.426,26.599,15.221,13.637,12.963,23.676,-0.001,0.994,-0.080,-1.404,-0.366,0.366,66.667,274294.000,1.000
21.846,29.059,25.313,27.023,14.747,13.030,9.071,20.814,0.000,0.998,-0.081,-1.465,-0.275,0.427,66.667,274295.000,1.000
25.369,32.855,28.530,29.049,16.143,15.601,6.746,19.619,0.000,1.002,-0.080,-1.678,-0.305,0.427,66.667,274296.000,1.000
30.082,38.449,33.349,32.192,19.055,20.920,6.836,20.726,-0.001,1.002,-0.078,-1.923,-0.366,0.366,66.667,274297.000,1.000
33.962,43.442,37.641,34.780,21.985,27.224,9.205,23.359,0.001,1.002,-0.077,-2.258,-0.183,0.397,66.667,274298.000,1.000
