EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-17.930,-18.006,-17.150,-1.171,-10.783,-37.213,-10.936,-33.608,0.008,0.965,-0.177,0.000,-2.136,1.282,73.333,212473.000,1.000
-21.637,-18.706,-19.786,-2.916,-9.671,-34.953,-9.896,-30.118,0.009,0.965,-0.175,0.092,-2.045,1.190,73.333,212474.000,1.000
-25.776,-20.062,-22.552,-4.708,-9.772,-33.022,-10.077,-27.157,0.009,0.964,-0.177,0.000,-1.984,1.221,73.333,212475.000,1.000
-30.723,-22.355,-25.869,-6.869,-11.394,-31.570,-10.736,-24.815,0.007,0.966,-0.175,0.214,-1.953,1.190,73.333,212476.000,1.000
-36.434,-25.580,-30.109,-9.795,-14.851,-30.834,-11.207,-23.134,0.009,0.963,-0.176,0.244,-1.923,1.038,73.333,212477.000,1.000
-42.414,-29.404,-35.249,-13.627,-20.182,-31.076,-11.303,-22.318,0.008,0.963,-0.174,0.458,-1.953,1.068,73.333,212478.000,1.000
-47.837,-33.065,-40.641,-18.084,-26.866,-32.230,-11.220,-22.711,0.010,0.963,-0.176,0.519,-1.892,1.007,73.333,212479.000,1.000
-51.882,-35.661,-45.243,-22.574,-33.885,-33.881,-11.114,-24.569,0.010,0.963,-0.175,0.610,-1.831,0.946,73.333,212480.000,1.000
-54.222,-36.687,-48.254,-26.512,-40.144,-35.639,-11.166,-27.943,0.011,0.963,-0.176,0.671,-1.740,0.946,73.333,212481.000,1.000
-55.154,-36.122,-49.521,-29.581,-44.866,-37.254,-11.813,-32.647,0.011,0.962,-0.176,0.885,-1.648,1.007,73.333,212482.000,1.000
-55.064,-34.102,-49.265,-31.638,-47.540,-38.280,-13.362,-38.033,0.011,0.963,-0.177,1.068,-1.587,1.007,73.333,212483.000,1.000
-54.028,-30.690,-47.640,-32.546,-47.750,-38.033,-15.387,-42.916,0.010,0.964,-0.178,1.129,-1.495,0.977,73.333,212484.000,1.000
-52.094,-26.211,-44.848,-32.309,-45.486,-36.369,-17.248,-46.241,0.009,0.964,-0.179,1.282,-1.495,1.038,73.333,212485.000,1.000
-49.622,-21.514,-41.378,-31.198,-41.427,-34.188,-18.849,-47.743,0.008,0.966,-0.179,1.434,-1.465,0.854,73.333,212486.000,1.000
-47.294,-17.624,-37.941,-29.635,-36.680,-32.828,-20.228,-47.826,0.011,0.966,-0.179,1.465,-1.373,0.885,73.333,212487.000,1.000
-45.816,-15.222,-35.111,-27.926,-32.140,-33.082,-21.149,-47.066,0.011,0.965,-0.178,1.465,-1.312,1.007,73.333,212488.000,1.000
-45.542,-14.295,-32.998,-26.129,-28.094,-34.683,-21.239,-45.970,0.011,0.964,-0.179,1.617,-1.221,0.885,73.333,212489.000,1.000
-46.244,-14.232,-31.256,-24.125,-24.309,-36.541,-20.283,-44.975,0.009,0.966,-0.180,1.678,-1.160,0.885,73.333,212490.000,1.000
-47.126,-14.115,-29.294,-21.680,-20.284,-37.365,-18.306,-44.213,0.009,0.967,-0.177,1.831,-1.038,0.854,73.333,212491.000,1.000
-47.337,-13.212,-26.737,-18.659,-15.729,-36.354,-15.554,-43.364,0.009,0.971,-0.176,1.801,-1.068,0.916,73.333,212492.000,1.000
-46.686,-11.574,-23.925,-15.416,-11.021,-33.605,-12.585,-41.925,0.009,0.972,-0.177,1.740,-0.946,1.038,73.333,212493.000,1.000
-45.808,-9.931,-21.823,-12.753,-6.995,-29.707,-9.886,-39.424,0.010,0.974,-0.179,1.648,-0.916,1.007,73.333,212494.000,1.000
-45.656,-9.055,-21.348,-11.337,-4.195,-25.028,-7.316,-35.427,0.009,0.971,-0.181,1.770,-0.793,1.068,73.333,212495.000,1.000
-46.889,-9.334,-22.819,-11.271,-2.551,-19.597,-4.219,-29.637,0.008,0.973,-0.181,1.709,-0.702,1.099,73.333,212496.000,1.000
-49.757,-10.894,-26.049,-12.382,-1.864,-13.668,-0.061,-22.336,0.008,0.976,-0.184,1.678,-0.671,1.190,73.333,212497.000,1.000
-54.171,-13.794,-30.617,-14.588,-2.251,-8.051,4.869,-14.802,0.007,0.978,-0.181,1.587,-0.641,1.221,73.333,212498.000,1.000
-59.737,-17.884,-35.988,-17.868,-4.042,-3.797,9.310,-9.081,0.006,0.979,-0.180,1.526,-0.610,1.190,73.333,212499.000,1.000
-65.927,-22.794,-41.696,-22.076,-7.426,-1.765,11.647,-6.957,0.004,0.978,-0.178,1.373,-0.732,1.038,73.333,212500.000,1.000
-72.028,-27.821,-47.195,-26.668,-11.891,-2.043,11.227,-8.659,0.002,0.977,-0.177,1.129,-0.763,1.068,73.333,212501.000,1.000
-77.021,-31.889,-51.649,-30.654,-16.094,-3.728,9.209,-12.586,0.002,0.973,-0.179,0.916,-0.793,0.885,73.333,212502.000,1.000
-79.907,-34.103,-54.238,-33.060,-18.661,-5.807,7.360,-16.491,0.003,0.969,-0.182,0.885,-0.793,0.946,73.333,212503.000,1.000
-80.234,-34.270,-54.677,-33.507,-19.151,-8.067,6.345,-18.961,0.003,0.970,-0.181,0.885,-0.824,0.885,73.333,212504.000,1.000
-78.259,-32.907,-53.310,-32.336,-18.153,-10.838,5.670,-19.961,0.007,0.971,-0.186,1.007,-0.793,0.854,73.333,212505.000,1.000
-74.667,-30.792,-50.771,-30.272,-16.606,-14.164,4.688,-20.425,0.008,0.972,-0.187,1.099,-0.824,0.854,73.333,212506.000,1.000
-70.446,-28.681,-47.857,-28.224,-15.373,-17.652,3.013,-21.649,0.009,0.976,-0.188,1.038,-0.793,0.793,73.333,212507.000,1.000
-66.745,-27.204,-45.423,-27.064,-15.002,-20.711,0.550,-24.471,0.009,0.977,-0.183,0.977,-0.732,0.916,73.333,212508.000,1.000
-64.354,-26.463,-43.911,-27.131,-15.400,-22.503,-2.032,-28.428,0.010,0.976,-0.181,0.885,-0.824,1.007,73.333,212509.000,1.000
-63.431,-26.023,-43.188,-28.103,-15.988,-22.256,-3.582,-32.077,0.009,0.975,-0.179,0.763,-0.824,1.099,73.333,212510.000,1.000
-63.771,-25.452,-42.911,-29.452,-16.267,-19.838,-3.628,-34.176,0.010,0.972,-0.183,0.732,-0.763,1.251,73.333,212511.000,1.000
-65.162,-24.644,-42.891,-30.818,-16.087,-15.871,-2.707,-34.341,0.010,0.971,-0.183,0.671,-0.641,1.373,73.333,212512.000,1.000
-67.295,-23.688,-43.056,-31.897,-15.402,-11.236,-1.528,-32.627,0.005,0.969,-0.181,0.671,-0.641,1.373,73.333,212513.000,1.000
-69.561,-22.584,-43.274,-32.297,-14.096,-6.451,-0.054,-28.996,0.004,0.971,-0.181,0.671,-0.702,1.373,73.333,212514.000,1.000
-71.285,-21.421,-43.432,-31.757,-12.260,-1.696,2.120,-23.632,0.001,0.970,-0.182,0.671,-0.793,1.343,73.333,212515.000,1.000
-72.075,-20.524,-43.534,-30.364,-10.281,2.742,4.827,-17.391,-0.002,0.970,-0.179,0.488,-0.946,1.129,73.333,212516.000,1.000
-72.003,-20.253,-43.736,-28.573,-8.649,6.353,7.407,-11.550,0.000,0.968,-0.179,0.488,-1.007,0.946,73.333,212517.000,1.000
-71.560,-20.839,-44.315,-27.039,-7.741,8.728,9.336,-7.132,0.001,0.968,-0.182,0.519,-1.129,0.793,73.333,212518.000,1.000
-71.367,-22.234,-45.473,-26.314,-7.699,9.908,10.555,-4.433,0.002,0.967,-0.179,0.519,-1.282,0.732,73.333,212519.000,1.000
-71.826,-24.104,-47.137,-26.549,-8.392,10.284,11.267,-3.071,0.002,0.965,-0.181,0.580,-1.312,0.671,73.333,212520.000,1.000
-72.845,-25.876,-48.832,-27.331,-9.346,10.322,11.762,-2.243,0.006,0.966,-0.181,0.702,-1.312,0.610,73.333,212521.000,1.000
-73.964,-26.974,-49.916,-27.916,-9.920,10.254,12.485,-1.074,0.008,0.965,-0.182,0.793,-1.465,0.702,73.333,212522.000,1.000
-74.730,-27.222,-50.020,-27.767,-9.733,9.773,13.703,0.820,0.007,0.966,-0.185,0.824,-1.434,0.732,73.333,212523.000,1.000
-74.907,-26.862,-49.243,-26.927,-8.976,8.206,14.949,2.751,0.007,0.967,-0.184,0.916,-1.404,0.763,73.333,212524.000,1.000
-74.476,-26.350,-48.046,-25.937,-8.363,5.074,14.924,3.139,0.007,0.968,-0.181,0.885,-1.373,0.793,73.333,212525.000,1.000
-73.511,-26.079,-46.946,-25.389,-8.610,0.566,12.398,0.807,0.005,0.970,-0.182,0.946,-1.404,0.854,73.333,212526.000,1.000
-72.131,-26.193,-46.240,-25.534,-9.933,-4.539,7.408,-4.030,0.006,0.970,-0.184,0.916,-1.404,0.824,73.333,212527.000,1.000
-70.509,-26.658,-45.896,-26.185,-11.893,-9.350,1.359,-10.017,0.005,0.969,-0.183,0.854,-1.373,0.946,73.333,212528.000,1.000
-68.910,-27.336,-45.643,-26.914,-13.715,-13.198,-3.713,-15.489,0.005,0.970,-0.181,0.885,-1.465,0.916,73.333,212529.000,1.000
-67.667,-28.102,-45.246,-27.434,-14.858,-15.914,-6.309,-19.385,0.008,0.970,-0.179,0.854,-1.465,0.977,73.333,212530.000,1.000
-66.860,-28.741,-44.507,-27.668,-15.191,-17.810,-6.420,-21.738,0.006,0.969,-0.183,0.793,-1.404,1.068,73.333,212531.000,1.000
-66.102,-28.831,-43.153,-27.554,-14.813,-19.202,-5.279,-23.329,0.005,0.971,-0.184,0.763,-1.282,1.221,73.333,212532.000,1.000
-64.811,-28.024,-40.956,-26.938,-13.824,-19.963,-4.289,-24.864,0.007,0.972,-0.184,0.671,-1.404,1.190,73.333,212533.000,1.000
-62.700,-26.365,-38.002,-25.683,-12.324,-19.632,-4.083,-26.364,0.006,0.973,-0.181,0.519,-1.373,1.099,73.333,212534.000,1.000
-60.065,-24.395,-34.854,-23.890,-10.633,-18.092,-4.507,-27.359,0.006,0.971,-0.181,0.458,-1.404,1.068,73.333,212535.000,1.000
-57.626,-22.863,-32.328,-21.961,-9.290,-15.856,-5.122,-27.427,0.005,0.970,-0.181,0.397,-1.404,1.221,73.333,212536.000,1.000
-56.175,-22.289,-31.106,-20.462,-8.807,-13.618,-5.432,-26.517,0.006,0.971,-0.182,0.305,-1.465,1.251,73.333,212537.000,1.000
-56.219,-22.782,-31.442,-19.859,-9.375,-11.733,-5.112,-24.903,0.006,0.972,-0.180,0.275,-1.434,1.129,73.333,212538.000,1.000
-57.655,-23.972,-33.026,-20.229,-10.687,-10.027,-4.076,-22.872,0.006,0.972,-0.179,0.183,-1.343,1.068,73.333,212539.000,1.000
-59.781,-25.231,-35.178,-21.239,-12.101,-8.039,-2.429,-20.594,0.006,0.970,-0.181,-0.031,-1.343,1.038,73.333,212540.000,1.000
-61.616,-26.021,-37.163,-22.316,-12.982,-5.358,-0.400,-18.151,0.007,0.970,-0.185,-0.031,-1.373,1.007,73.333,212541.000,1.000
