EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
7.715,9.931,3.926,7.718,8.878,1.197,5.560,3.272,-0.013,0.949,-0.260,-0.305,-1.984,0.366,73.333,311376.000,1.000
8.113,10.393,4.254,8.025,9.288,4.114,7.978,3.397,-0.013,0.949,-0.259,-0.305,-1.923,0.458,73.333,311377.000,1.000
8.459,10.356,4.340,8.118,9.116,6.272,9.005,2.727,-0.012,0.949,-0.260,-0.183,-2.075,0.488,73.333,311378.000,1.000
8.341,9.783,4.358,8.170,8.647,7.039,8.390,1.917,-0.011,0.948,-0.261,-0.153,-2.167,0.488,73.333,311379.000,1.000
7.400,8.625,4.262,8.106,8.006,6.296,6.622,1.273,-0.014,0.948,-0.264,-0.244,-2.045,0.610,73.333,311380.000,1.000
5.646,6.922,4.059,7.847,7.297,4.497,4.862,1.014,-0.012,0.949,-0.260,-0.305,-2.014,0.641,73.333,311381.000,1.000
3.497,4.900,3.661,7.355,6.591,2.391,4.041,1.180,-0.011,0.949,-0.258,-0.336,-2.045,0.732,73.333,311382.000,1.000
1.445,2.848,2.769,6.405,5.646,0.635,4.079,1.086,-0.012,0.949,-0.261,-0.244,-2.075,0.854,73.333,311383.000,1.000
-0.179,1.088,1.254,4.776,4.263,-0.115,4.521,-0.045,-0.011,0.949,-0.262,-0.122,-2.045,0.977,73.333,311384.000,1.000
-1.165,-0.011,-0.656,2.749,2.891,0.710,5.469,-1.737,-0.013,0.949,-0.259,-0.214,-2.045,0.854,73.333,311385.000,1.000
-1.495,-0.295,-2.312,1.014,2.242,2.739,7.282,-2.507,-0.013,0.948,-0.260,-0.153,-2.075,0.824,73.333,311386.000,1.000
-1.505,-0.054,-3.368,-0.041,2.439,4.418,9.429,-1.609,-0.013,0.950,-0.262,-0.244,-2.045,0.793,73.333,311387.000,1.000
-1.693,0.253,-3.952,-0.586,3.014,4.304,10.694,0.355,-0.013,0.950,-0.261,-0.244,-2.075,0.824,73.333,311388.000,1.000
-2.363,0.360,-4.294,-1.024,3.445,2.300,10.301,2.268,-0.013,0.950,-0.260,-0.122,-1.953,0.793,73.333,311389.000,1.000
-3.509,0.295,-4.650,-1.592,3.549,-0.348,8.599,3.587,-0.011,0.949,-0.259,-0.183,-1.953,0.793,73.333,311390.000,1.000
-4.911,0.308,-4.858,-2.079,3.626,-1.828,7.338,4.881,-0.009,0.951,-0.260,-0.275,-1.862,0.763,73.333,311391.000,1.000
-6.406,0.500,-4.741,-2.229,3.970,-1.055,8.221,6.734,-0.011,0.950,-0.261,-0.366,-1.801,0.732,73.333,311392.000,1.000
-8.097,0.464,-4.569,-2.378,4.091,1.224,10.780,8.170,-0.009,0.950,-0.260,-0.397,-1.740,0.641,73.333,311393.000,1.000
-10.134,-0.416,-4.778,-3.322,2.916,2.886,12.343,7.114,-0.007,0.949,-0.262,-0.336,-1.831,0.580,73.333,311394.000,1.000
-12.328,-2.261,-5.648,-5.436,-0.024,2.269,10.433,2.644,-0.008,0.949,-0.261,-0.397,-1.678,0.580,73.333,311395.000,1.000
-14.146,-4.506,-6.870,-8.133,-3.958,-0.560,5.009,-3.809,-0.007,0.948,-0.257,-0.397,-1.709,0.488,73.333,311396.000,1.000
-15.140,-6.453,-8.042,-10.405,-7.573,-4.287,-2.142,-9.794,-0.010,0.950,-0.261,-0.427,-1.648,0.458,73.333,311397.000,1.000
-15.231,-7.755,-8.962,-11.519,-9.905,-7.557,-8.873,-13.446,-0.011,0.948,-0.259,-0.458,-1.526,0.397,73.333,311398.000,1.000
-14.628,-8.415,-9.428,-11.246,-10.569,-9.564,-13.208,-13.978,-0.010,0.947,-0.260,-0.519,-1.404,0.305,73.333,311399.000,1.000
-13.709,-8.600,-9.407,-9.926,-9.730,-10.005,-13.985,-11.843,-0.012,0.946,-0.259,-0.397,-1.404,0.275,73.333,311400.000,1.000
-12.802,-8.383,-8.750,-8.148,-7.851,-8.724,-11.111,-8.231,-0.011,0.947,-0.262,-0.397,-1.312,0.153,73.333,311401.000,1.000
-12.020,-7.663,-7.431,-6.349,-5.386,-5.727,-5.528,-4.170,-0.013,0.945,-0.262,-0.427,-1.312,0.092,73.333,311402.000,1.000
-11.350,-6.490,-5.885,-4.850,-2.953,-1.970,0.709,-0.529,-0.014,0.947,-0.260,-0.397,-1.343,-0.061,73.333,311403.000,1.000
-10.784,-5.269,-4.826,-3.987,-1.400,0.653,4.983,1.542,-0.016,0.945,-0.261,-0.275,-1.251,-0.031,73.333,311404.000,1.000
-10.268,-4.370,-4.772,-3.857,-1.057,1.161,5.818,1.258,-0.015,0.944,-0.262,-0.275,-1.282,-0.122,73.333,311405.000,1.000
-9.582,-3.690,-5.233,-3.981,-1.129,0.698,4.243,-0.580,-0.015,0.947,-0.261,-0.336,-1.312,-0.153,73.333,311406.000,1.000
-8.478,-2.841,-5.238,-3.661,-0.331,1.129,2.692,-1.895,-0.017,0.948,-0.263,-0.275,-1.282,-0.122,73.333,311407.000,1.000
-6.935,-1.599,-4.213,-2.611,1.937,3.027,2.857,-1.074,-0.017,0.946,-0.262,-0.336,-1.373,-0.153,73.333,311408.000,1.000
-5.251,-0.029,-2.219,-1.191,5.059,5.341,4.569,1.729,-0.017,0.947,-0.264,-0.366,-1.282,-0.122,73.333,311409.000,1.000
