EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
4.081,0.273,-2.812,-4.308,0.530,3.479,-3.146,0.123,-0.048,0.919,-0.335,-0.671,-1.038,0.366,80.000,160353.000,1.000
3.534,-0.079,-2.418,-5.193,1.740,6.568,2.031,3.154,-0.049,0.921,-0.332,-0.671,-1.129,0.397,80.000,160354.000,1.000
2.865,-0.621,-2.138,-5.389,2.909,8.269,6.750,6.979,-0.049,0.919,-0.335,-0.763,-1.068,0.488,80.000,160355.000,1.000
2.095,-1.113,-2.084,-5.072,3.558,8.498,9.667,10.187,-0.051,0.919,-0.337,-0.824,-1.068,0.488,80.000,160356.000,1.000
1.013,-1.731,-2.734,-5.237,2.588,6.957,8.508,10.002,-0.050,0.920,-0.335,-0.793,-1.190,0.519,80.000,160357.000,1.000
-0.631,-2.848,-4.458,-6.828,-0.797,3.093,1.952,4.536,-0.048,0.919,-0.334,-0.763,-1.251,0.580,80.000,160358.000,1.000
-2.742,-4.392,-7.018,-9.614,-5.817,-2.856,-8.333,-4.708,-0.051,0.917,-0.336,-0.732,-1.221,0.519,80.000,160359.000,1.000
-4.723,-5.540,-9.141,-11.959,-10.016,-8.814,-17.592,-13.111,-0.050,0.918,-0.334,-0.641,-1.282,0.549,80.000,160360.000,1.000
-5.806,-5.286,-9.403,-11.949,-10.790,-11.676,-20.896,-16.020,-0.050,0.917,-0.332,-0.671,-1.404,0.580,80.000,160361.000,1.000
-5.654,-3.486,-7.411,-9.000,-7.490,-9.954,-16.837,-12.141,-0.052,0.919,-0.332,-0.671,-1.373,0.702,80.000,160362.000,1.000
-4.688,-1.207,-4.185,-4.472,-2.145,-5.376,-8.525,-4.505,-0.052,0.919,-0.337,-0.671,-1.343,0.610,80.000,160363.000,1.000
-3.783,0.087,-1.525,-0.580,2.132,-1.299,-1.020,1.993,-0.052,0.919,-0.333,-0.641,-1.434,0.702,80.000,160364.000,1.000
-3.734,-0.458,-0.750,1.129,3.294,-0.019,2.148,4.060,-0.051,0.919,-0.333,-0.702,-1.404,0.641,80.000,160365.000,1.000
-4.934,-2.782,-2.389,0.339,1.204,-1.677,0.418,1.495,-0.051,0.920,-0.335,-0.610,-1.465,0.641,80.000,160366.000,1.000
-7.069,-5.948,-5.857,-2.028,-2.590,-4.554,-3.969,-3.323,-0.052,0.918,-0.335,-0.702,-1.465,0.671,80.000,160367.000,1.000
-9.007,-8.527,-9.479,-4.313,-5.793,-6.210,-7.513,-7.070,-0.050,0.921,-0.335,-0.702,-1.465,0.641,80.000,160368.000,1.000
-9.391,-9.530,-11.683,-5.258,-6.883,-5.453,-8.051,-7.610,-0.052,0.920,-0.334,-0.641,-1.556,0.610,80.000,160369.000,1.000
-7.495,-8.935,-11.792,-4.728,-5.941,-3.162,-5.859,-5.105,-0.050,0.919,-0.334,-0.610,-1.495,0.671,80.000,160370.000,1.000
-3.547,-7.259,-10.176,-3.388,-4.042,-0.960,-2.649,-1.294,-0.051,0.919,-0.331,-0.671,-1.617,0.580,80.000,160371.000,1.000
1.472,-5.092,-7.638,-1.935,-2.231,0.118,-0.026,2.147,-0.050,0.918,-0.332,-0.610,-1.587,0.641,80.000,160372.000,1.000
6.165,-3.064,-4.947,-0.787,-1.101,-0.283,1.233,4.513,-0.049,0.917,-0.335,-0.610,-1.587,0.610,80.000,160373.000,1.000
9.205,-1.726,-2.804,-0.219,-0.846,-1.982,1.127,5.728,-0.048,0.918,-0.336,-0.519,-1.617,0.641,80.000,160374.000,1.000
9.946,-1.243,-1.399,-0.412,-1.393,-4.303,0.160,5.765,-0.050,0.915,-0.335,-0.519,-1.648,0.549,80.000,160375.000,1.000
8.807,-1.281,-0.495,-1.277,-2.354,-6.173,-0.956,4.726,-0.050,0.913,-0.335,-0.427,-1.678,0.671,80.000,160376.000,1.000
7.032,-1.225,0.411,-2.298,-2.990,-6.354,-1.235,3.241,-0.050,0.916,-0.333,-0.275,-1.709,0.610,80.000,160377.000,1.000
5.888,-0.648,1.767,-2.804,-2.692,-4.335,0.050,2.129,-0.051,0.918,-0.333,-0.427,-1.556,0.641,80.000,160378.000,1.000
5.899,0.360,3.410,-2.488,-1.558,-1.212,2.299,1.714,-0.050,0.917,-0.332,-0.427,-1.556,0.549,80.000,160379.000,1.000
6.690,1.319,4.850,-1.555,-0.350,0.854,3.729,1.700,-0.051,0.917,-0.336,-0.458,-1.617,0.549,80.000,160380.000,1.000
7.425,1.821,5.562,-0.448,0.245,0.408,2.871,1.627,-0.051,0.915,-0.335,-0.366,-1.617,0.488,80.000,160381.000,1.000
7.516,1.962,5.516,0.697,0.438,-1.837,0.404,1.714,-0.051,0.919,-0.332,-0.427,-1.587,0.519,80.000,160382.000,1.000
6.964,2.272,5.239,2.171,1.223,-3.380,-1.013,2.940,-0.050,0.918,-0.335,-0.336,-1.556,0.519,80.000,160383.000,1.000
6.128,3.156,5.073,4.140,3.274,-2.054,0.654,5.858,-0.050,0.918,-0.334,-0.366,-1.556,0.549,80.000,160384.000,1.000
5.363,4.491,5.091,6.275,6.155,2.132,4.969,9.736,-0.052,0.919,-0.334,-0.244,-1.678,0.519,80.000,160385.000,1.000
4.867,5.759,5.113,7.967,8.712,7.022,9.629,13.123,-0.050,0.920,-0.334,-0.275,-1.526,0.519,80.000,160386.000,1.000
4.676,6.493,4.989,8.758,10.019,10.021,12.484,14.965,-0.049,0.920,-0.335,-0.305,-1.587,0.488,80.000,160387.000,1.000
4.580,6.525,4.637,8.394,9.784,9.937,12.591,14.756,-0.050,0.919,-0.337,-0.397,-1.740,0.488,80.000,160388.000,1.000
4.150,5.902,3.789,6.717,8.183,7.423,9.984,12.214,-0.051,0.919,-0.334,-0.458,-1.678,0.427,80.000,160389.000,1.000
3.089,4.789,2.460,3.948,5.770,4.055,5.687,7.771,-0.052,0.920,-0.335,-0.366,-1.678,0.397,80.000,160390.000,1.000
1.529,3.423,0.967,0.825,3.396,1.200,1.365,2.927,-0.051,0.918,-0.335,-0.458,-1.648,0.366,80.000,160391.000,1.000
-0.100,2.064,-0.283,-1.770,1.859,-0.414,-1.371,-0.421,-0.049,0.920,-0.335,-0.519,-1.709,0.458,80.000,160392.000,1.000
-1.415,0.941,-0.975,-3.301,1.554,-0.534,-1.530,-1.036,-0.050,0.920,-0.338,-0.519,-1.648,0.519,80.000,160393.000,1.000
-2.270,0.140,-1.167,-3.774,2.267,0.502,0.646,0.889,-0.050,0.919,-0.338,-0.519,-1.556,0.488,80.000,160394.000,1.000
-2.704,-0.511,-1.038,-3.574,3.223,1.604,3.705,3.745,-0.049,0.921,-0.337,-0.458,-1.587,0.519,80.000,160395.000,1.000
-2.755,-1.211,-0.889,-3.205,3.639,1.808,5.970,5.492,-0.048,0.920,-0.337,-0.519,-1.526,0.519,80.000,160396.000,1.000
-2.329,-1.796,-0.823,-2.993,3.384,1.371,6.850,5.107,-0.051,0.920,-0.338,-0.519,-1.556,0.549,80.000,160397.000,1.000
-1.382,-1.884,-0.580,-2.975,2.861,1.210,6.807,3.076,-0.050,0.921,-0.336,-0.671,-1.495,0.549,80.000,160398.000,1.000
-0.154,-1.436,-0.112,-3.062,2.310,1.373,6.073,0.577,-0.050,0.922,-0.335,-0.641,-1.526,0.641,80.000,160399.000,1.000
0.949,-0.888,0.378,-3.134,1.587,0.848,4.430,-1.386,-0.049,0.919,-0.334,-0.763,-1.404,0.641,80.000,160400.000,1.000
1.614,-0.695,0.484,-3.054,0.554,-1.185,1.992,-2.260,-0.050,0.918,-0.337,-0.641,-1.404,0.641,80.000,160401.000,1.000
1.789,-0.901,0.039,-2.640,-0.607,-4.415,-0.574,-1.940,-0.051,0.920,-0.335,-0.671,-1.312,0.580,80.000,160402.000,1.000
1.698,-1.154,-0.645,-1.788,-1.473,-7.412,-2.548,-0.818,-0.051,0.917,-0.335,-0.671,-1.282,0.519,80.000,160403.000,1.000
1.721,-0.903,-1.071,-0.549,-1.459,-8.170,-3.132,0.550,-0.049,0.917,-0.338,-0.732,-1.282,0.580,80.000,160404.000,1.000
2.234,0.305,-0.541,1.022,-0.077,-5.415,-1.379,2.041,-0.052,0.918,-0.335,-0.702,-1.129,0.671,80.000,160405.000,1.000
3.405,2.448,1.270,2.852,2.530,0.038,2.559,3.875,-0.053,0.920,-0.334,-0.763,-1.190,0.610,80.000,160406.000,1.000
5.089,5.079,4.157,4.867,5.638,5.833,7.206,6.296,-0.052,0.918,-0.335,-0.702,-1.221,0.549,80.000,160407.000,1.000
6.863,7.716,7.621,6.984,8.515,10.100,11.112,9.352,-0.052,0.917,-0.336,-0.641,-1.221,0.671,80.000,160408.000,1.000
8.031,9.812,10.615,8.770,10.468,12.153,13.367,12.358,-0.052,0.920,-0.337,-0.580,-1.251,0.763,80.000,160409.000,1.000
7.862,10.656,11.987,9.433,10.763,11.810,13.527,14.035,-0.052,0.919,-0.337,-0.671,-1.251,0.580,80.000,160410.000,1.000
6.091,9.874,11.116,8.414,9.159,9.386,11.867,13.523,-0.053,0.919,-0.336,-0.610,-1.160,0.641,80.000,160411.000,1.000
3.212,7.874,8.432,5.885,6.241,5.933,9.393,10.938,-0.051,0.920,-0.335,-0.580,-1.282,0.671,80.000,160412.000,1.000
0.251,5.594,5.221,2.680,3.042,2.597,7.106,7.162,-0.051,0.919,-0.335,-0.671,-1.343,0.702,80.000,160413.000,1.000
-1.744,4.027,2.805,-0.086,0.616,0.120,5.502,3.515,-0.052,0.918,-0.333,-0.610,-1.221,0.671,80.000,160414.000,1.000
-2.149,3.907,2.225,-1.492,-0.298,-0.901,4.811,1.221,-0.049,0.919,-0.335,-0.610,-1.221,0.702,80.000,160415.000,1.000
-0.987,5.458,3.621,-1.290,0.434,0.058,4.971,0.727,-0.050,0.918,-0.338,-0.519,-1.190,0.641,80.000,160416.000,1.000
1.186,8.229,6.150,0.060,2.286,2.814,5.626,1.639,-0.048,0.918,-0.338,-0.549,-1.190,0.610,80.000,160417.000,1.000
3.553,11.220,8.554,1.684,4.318,6.130,6.326,2.996,-0.050,0.918,-0.339,-0.580,-1.160,0.610,80.000,160418.000,1.000
5.425,13.517,9.801,2.834,5.860,8.734,6.990,3.935,-0.050,0.917,-0.337,-0.671,-1.129,0.641,80.000,160419.000,1.000
6.459,14.816,9.906,3.352,6.941,10.456,8.324,4.356,-0.049,0.917,-0.336,-0.580,-1.038,0.641,80.000,160420.000,1.000
6.362,15.031,9.268,3.274,7.621,11.572,10.546,4.327,-0.047,0.917,-0.339,-0.427,-1.099,0.702,80.000,160421.000,1.000
4.653,13.784,7.827,2.339,7.262,11.539,12.152,3.316,-0.048,0.917,-0.337,-0.519,-1.068,0.732,80.000,160422.000,1.000
1.119,10.799,5.282,0.316,5.061,9.319,10.927,0.674,-0.051,0.916,-0.338,-0.488,-0.946,0.824,80.000,160423.000,1.000
