EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-9.924,-11.286,-12.836,-8.036,-7.243,2.561,2.107,-8.593,-0.104,0.983,-0.126,-4.944,-3.113,1.984,73.333,499609.000,1.000
-12.232,-15.184,-16.184,-10.589,-13.288,-14.101,-14.320,-13.990,-0.104,0.978,-0.126,-5.096,-3.174,2.319,73.333,499610.000,1.000
-13.678,-18.363,-17.956,-12.249,-17.346,-26.861,-25.932,-17.562,-0.102,0.973,-0.128,-4.974,-3.204,2.380,73.333,499611.000,1.000
-14.396,-20.280,-18.018,-13.204,-19.213,-31.943,-31.671,-20.903,-0.103,0.971,-0.126,-4.852,-3.143,2.380,73.333,499612.000,1.000
-14.543,-20.974,-16.959,-13.806,-19.911,-31.101,-34.917,-25.140,-0.103,0.969,-0.130,-4.639,-3.021,2.563,73.333,499613.000,1.000
-14.409,-20.939,-15.604,-14.241,-20.391,-28.810,-38.722,-29.229,-0.101,0.968,-0.130,-4.395,-2.991,2.594,73.333,499614.000,1.000
-14.198,-20.621,-14.428,-14.274,-20.538,-28.034,-42.550,-30.291,-0.100,0.966,-0.132,-4.181,-3.021,2.472,73.333,499615.000,1.000
-13.517,-19.717,-12.990,-13.148,-19.128,-28.149,-42.663,-25.583,-0.098,0.966,-0.130,-3.876,-2.930,2.502,73.333,499616.000,1.000
-11.408,-17.160,-10.201,-10.138,-14.994,-26.077,-35.735,-15.271,-0.094,0.966,-0.127,-3.632,-2.869,2.563,73.333,499617.000,1.000
-7.408,-12.369,-5.652,-5.663,-8.679,-19.456,-22.937,-3.715,-0.093,0.964,-0.125,-3.326,-2.747,2.533,73.333,499618.000,1.000
-2.773,-6.698,-0.713,-1.721,-2.823,-9.376,-10.117,3.098,-0.092,0.965,-0.127,-2.991,-2.502,2.350,73.333,499619.000,1.000
-0.021,-2.977,2.082,-0.706,-0.475,-0.191,-3.564,1.828,-0.090,0.966,-0.126,-2.716,-2.350,2.197,73.333,499620.000,1.000
-0.740,-3.018,1.325,-3.398,-2.468,4.512,-4.669,-6.026,-0.091,0.967,-0.123,-2.563,-2.106,2.136,73.333,499621.000,1.000
-4.144,-5.842,-1.865,-8.115,-6.393,5.837,-8.210,-15.180,-0.087,0.969,-0.123,-2.197,-1.984,2.045,73.333,499622.000,1.000
-7.970,-8.834,-4.998,-12.092,-8.822,7.280,-7.577,-20.004,-0.089,0.971,-0.120,-2.045,-1.678,1.770,73.333,499623.000,1.000
-10.262,-10.202,-6.348,-13.560,-8.496,8.936,-2.074,-17.919,-0.090,0.975,-0.119,-1.770,-1.404,1.587,73.333,499624.000,1.000
