EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
801.699,-4970.146,-2694.178,-9466.861,4444.688,4905.085,-3141.147,4119.337,-0.103,0.937,-0.124,0.000,0.000,0.000,80.000,1.000,1.000
4313.074,-36548.828,-11575.302,-59481.948,35435.975,36413.507,-19482.237,28506.459,-0.112,0.950,-0.135,0.000,0.000,0.000,80.000,2.000,1.000
9707.539,-127999.253,-36313.040,-195953.266,120141.615,121355.007,-61635.266,89901.714,-0.116,0.960,-0.139,0.000,0.000,0.000,80.000,3.000,1.000
12975.190,-281945.070,-76661.994,-418046.803,262638.742,257948.629,-125664.162,182486.926,-0.115,0.964,-0.141,0.000,0.000,0.000,80.000,4.000,1.000
15715.183,-438656.924,-115517.652,-641064.483,431622.568,401674.081,-187314.163,278604.192,-0.116,0.969,-0.143,0.000,0.000,0.000,80.000,5.000,1.000
31980.803,-506120.677,-127014.727,-735685.170,581102.699,495032.593,-216822.311,353836.644,-0.116,0.971,-0.140,-2.106,1.404,-0.183,80.000,6.000,1.000
83220.691,-424186.202,-93331.314,-619242.378,674661.367,508969.148,-193565.315,403454.406,-0.116,0.972,-0.143,-6.836,0.153,1.129,80.000,7.000,1.000
183629.762,-202235.897,-15054.097,-315492.801,699366.803,462210.080,-113490.404,439779.826,-0.116,0.975,-0.142,-6.470,-1.892,1.770,80.000,8.000,1.000
325241.147,86683.541,89679.457,62635.254,670142.730,407418.569,11302.347,478817.869,-0.116,0.978,-0.142,-6.348,-2.716,2.106,80.000,9.000,1.000
476814.218,340721.950,194491.067,379235.910,620841.068,395972.094,161399.604,528101.804,-0.116,0.979,-0.141,-6.439,-3.143,2.136,80.000,10.000,1.000
598938.515,478443.545,278757.261,546738.978,583452.823,446221.327,317402.711,580152.897,-0.115,0.979,-0.141,-6.561,-3.357,2.136,80.000,11.000,1.000
661886.782,479449.047,337102.273,565905.309,570117.170,534549.574,460420.136,611815.244,-0.115,0.982,-0.142,-6.622,-3.540,2.075,80.000,12.000,1.000
655535.111,386823.535,376086.826,508440.839,572830.357,614581.683,573356.949,596817.451,-0.114,0.983,-0.142,-6.897,-3.540,2.014,80.000,13.000,1.000
590405.753,268235.846,403580.245,455299.486,578327.976,650781.576,644520.935,527440.925,-0.113,0.982,-0.142,-7.202,-3.601,1.892,80.000,14.000,1.000
490733.022,170699.985,422030.570,441834.627,580959.098,637966.775,669436.790,422327.359,-0.108,0.984,-0.139,-7.507,-3.632,1.801,80.000,15.000,1.000
382024.741,106184.039,429762.172,453413.456,582143.728,591829.841,651563.523,311183.076,-0.105,0.981,-0.142,-7.721,-3.601,1.740,80.000,16.000,1.000
281766.543,68471.126,426802.696,463733.680,582435.755,527056.439,602162.999,215253.872,-0.103,0.979,-0.139,-7.996,-3.571,1.740,80.000,17.000,1.000
199610.151,51960.602,418110.511,467090.956,578888.921,448668.269,537071.712,142541.975,-0.104,0.976,-0.141,-8.087,-3.448,1.709,80.000,18.000,1.000
141588.279,52656.171,410422.157,473199.546,570096.067,361284.342,470045.332,94675.904,-0.102,0.977,-0.137,-8.270,-3.387,1.617,80.000,19.000,1.000
109873.252,60720.191,406756.610,483539.352,559978.077,279020.286,407724.527,71201.371,-0.103,0.978,-0.139,-8.362,-3.204,1.709,80.000,20.000,1.000
99323.771,62810.545,405189.995,486004.293,554057.446,220145.607,352015.506,66993.720,-0.101,0.976,-0.139,-8.484,-2.930,1.648,80.000,21.000,1.000
98455.140,53739.072,402791.180,472838.209,553125.551,191673.230,306090.400,70936.511,-0.100,0.968,-0.140,-8.484,-2.686,1.770,80.000,22.000,1.000
96552.485,40996.312,399371.331,453719.072,552793.004,182925.390,274486.486,71705.258,-0.100,0.963,-0.139,-8.331,-2.472,1.831,80.000,23.000,1.000
89958.173,34897.534,396776.788,444940.777,549218.944,176413.921,256904.404,65287.910,-0.101,0.961,-0.138,-8.118,-2.319,1.862,80.000,24.000,1.000
81209.962,36659.105,395627.654,449779.695,543333.792,163428.766,245508.568,55508.049,-0.102,0.960,-0.139,-7.874,-2.136,1.862,80.000,25.000,1.000
73257.261,38889.935,394266.044,456130.022,538604.113,147322.805,231163.391,47420.094,-0.101,0.961,-0.136,-7.629,-2.106,1.862,80.000,26.000,1.000
66006.336,36117.007,391063.213,453011.527,536141.952,133834.965,211589.709,41799.205,-0.101,0.962,-0.133,-7.355,-2.106,1.984,80.000,27.000,1.000
58145.281,30878.544,386640.126,443285.603,533723.987,122621.639,191589.112,36321.313,-0.102,0.966,-0.129,-7.233,-1.953,1.984,80.000,28.000,1.000
50203.277,28649.793,383026.299,437386.593,529298.018,109575.222,175785.499,30055.462,-0.106,0.967,-0.130,-7.080,-1.801,2.106,80.000,29.000,1.000
44219.202,29983.154,381080.512,438774.938,523728.815,94174.631,163400.182,24720.937,-0.105,0.967,-0.131,-7.019,-1.740,2.136,80.000,30.000,1.000
40866.117,30407.410,379611.526,440661.046,519131.325,80850.702,150783.343,21771.496,-0.106,0.968,-0.129,-6.805,-1.587,2.228,80.000,31.000,1.000
38339.181,26986.924,377107.131,436353.560,515124.447,73086.353,136981.815,20062.606,-0.105,0.968,-0.131,-6.714,-1.526,2.228,80.000,32.000,1.000
34514.531,22024.154,373600.471,427953.999,508118.453,68858.801,124643.580,17293.838,-0.104,0.968,-0.132,-6.653,-1.434,2.228,80.000,33.000,1.000
29370.762,19522.395,370362.331,422561.174,494759.640,63327.245,115823.854,12891.567,-0.104,0.965,-0.131,-6.622,-1.404,2.228,80.000,34.000,1.000
24605.921,19990.743,368128.743,422666.269,475081.845,54673.329,108990.672,8407.372,-0.106,0.962,-0.130,-6.439,-1.251,2.167,80.000,35.000,1.000
21299.319,20407.049,366271.871,423729.130,451812.096,45540.168,101104.423,5294.001,-0.109,0.957,-0.132,-6.226,-1.221,2.136,80.000,36.000,1.000
18777.239,18514.813,363784.128,420829.778,427651.918,39018.794,91492.484,3262.943,-0.110,0.952,-0.132,-5.981,-1.282,2.228,80.000,37.000,1.000
15829.250,15360.297,360579.036,414662.341,404014.083,34917.453,82305.924,1089.863,-0.110,0.949,-0.133,-5.676,-1.221,2.075,80.000,38.000,1.000
12316.751,13319.615,357466.963,409658.777,381674.395,30674.431,75416.666,-1688.968,-0.112,0.947,-0.131,-5.157,-1.373,2.167,80.000,39.000,1.000
9111.412,12971.421,355046.907,408001.603,361391.266,24884.144,70157.530,-4470.327,-0.110,0.943,-0.130,-4.883,-1.495,2.075,80.000,40.000,1.000
6783.679,12841.015,353024.274,407524.034,343495.421,18716.088,64571.376,-6650.860,-0.107,0.936,-0.132,-4.364,-1.495,2.045,80.000,41.000,1.000
4925.917,11622.238,350695.848,405158.413,327416.532,13999.300,58006.848,-8363.499,-0.104,0.933,-0.130,-3.845,-1.373,2.045,80.000,42.000,1.000
2813.768,9618.120,347832.326,400653.044,312116.667,10924.307,51610.541,-10092.977,-0.102,0.930,-0.127,-3.357,-1.556,2.533,80.000,43.000,1.000
312.841,7956.171,344864.729,396217.497,296942.901,8094.248,46524.352,-12017.183,-0.100,0.922,-0.132,-2.686,-1.678,2.655,80.000,44.000,1.000
-2109.570,7145.742,342285.813,393519.701,281899.979,4349.142,42465.200,-13962.813,-0.098,0.916,-0.127,-1.526,-1.648,2.747,80.000,45.000,1.000
-4060.045,6766.361,340083.643,392031.907,267281.887,-42.893,38334.103,-15753.640,-0.093,0.914,-0.118,-0.031,-1.251,2.777,80.000,46.000,1.000
-5626.421,6171.936,337831.956,390095.212,253334.873,-3949.036,33666.464,-17336.725,-0.094,0.911,-0.113,0.977,-1.038,2.960,80.000,47.000,1.000
-7150.544,5102.087,335224.010,386828.288,240218.032,-6707.421,28997.647,-18692.986,-0.089,0.907,-0.113,1.923,-1.007,3.174,80.000,48.000,1.000
-8821.150,3759.294,332398.299,382816.589,227958.013,-8746.064,24989.061,-19880.870,-0.084,0.896,-0.110,2.930,-0.732,3.662,80.000,49.000,1.000
-10558.610,2601.735,329736.449,379325.442,216322.724,-11031.616,21653.567,-21122.077,-0.083,0.884,-0.106,4.456,-0.458,3.815,80.000,50.000,1.000
-12169.689,1994.656,327415.820,377030.773,204956.383,-14038.146,18512.564,-22592.738,-0.079,0.875,-0.108,6.348,-0.214,4.211,80.000,51.000,1.000
-13527.758,1808.761,325222.434,375355.159,193793.315,-17264.531,15210.943,-24105.445,-0.080,0.873,-0.110,8.606,0.061,4.608,80.000,52.000,1.000
-14668.361,1414.765,322811.644,373012.572,183174.565,-19788.548,11802.429,-25247.506,-0.085,0.875,-0.110,11.078,0.427,4.883,80.000,53.000,1.000
-15776.325,357.177,320111.762,369400.538,173362.467,-21325.653,8575.648,-25945.408,-0.092,0.885,-0.107,13.611,0.488,5.005,80.000,54.000,1.000
-17026.034,-974.445,317408.726,365419.005,164070.102,-22623.677,5761.134,-26663.340,-0.097,0.899,-0.102,15.930,0.671,5.157,80.000,55.000,1.000
-18371.103,-1695.458,315005.213,362546.819,154752.643,-24626.695,3347.612,-27823.362,-0.103,0.913,-0.098,17.914,0.824,5.402,80.000,56.000,1.000
-19551.248,-1577.220,312848.680,361001.346,145350.681,-27301.877,1068.005,-29183.672,-0.110,0.927,-0.094,19.745,0.702,5.157,80.000,57.000,1.000
-20399.769,-1483.214,310586.220,359289.739,136421.310,-29611.743,-1384.853,-30110.239,-0.116,0.939,-0.089,21.271,0.366,4.913,80.000,58.000,1.000
-21098.485,-2309.667,308001.370,356012.041,128373.325,-30806.219,-4017.694,-30458.119,-0.117,0.947,-0.086,22.552,0.183,4.700,80.000,59.000,1.000
-21990.318,-3730.257,305296.289,351762.353,120834.490,-31445.985,-6462.679,-30831.936,-0.120,0.951,-0.083,23.712,-0.214,4.547,80.000,60.000,1.000
-23126.990,-4530.596,302844.864,348502.397,113091.479,-32748.917,-8390.779,-31785.968,-0.119,0.957,-0.082,24.567,-0.519,4.608,80.000,61.000,1.000
-24161.150,-4231.798,300711.105,346996.887,105055.259,-35002.860,-9977.487,-33036.269,-0.125,0.961,-0.079,25.482,-1.038,4.639,80.000,62.000,1.000
-24790.798,-3812.000,298555.841,345688.887,97402.003,-37134.628,-11756.098,-33817.473,-0.126,0.965,-0.081,26.154,-1.587,4.578,80.000,63.000,1.000
-25188.882,-4433.279,296072.692,342691.622,90642.802,-38097.034,-13935.682,-33939.330,-0.129,0.968,-0.081,27.008,-2.167,4.547,80.000,64.000,1.000
-25804.169,-5838.806,293393.895,338349.247,84392.802,-38282.574,-16071.491,-34075.734,-0.131,0.967,-0.085,27.679,-2.747,4.395,80.000,65.000,1.000
-26759.805,-6653.280,290923.253,334856.926,77876.130,-39039.335,-17616.525,-34850.427,-0.132,0.964,-0.083,28.351,-3.235,4.181,80.000,66.000,1.000
-27667.567,-6249.489,288803.509,333325.876,70989.053,-40879.136,-18679.472,-35970.356,-0.131,0.961,-0.084,28.900,-3.723,3.906,80.000,67.000,1.000
-28143.524,-5632.895,286723.525,332240.244,64443.937,-42778.809,-19932.735,-36620.291,-0.130,0.959,-0.088,29.785,-4.395,3.723,80.000,68.000,1.000
