EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-1833.161,554.857,-3809.706,-9363.393,1055.921,3423.844,45.951,3595.332,-0.074,0.857,0.540,0.000,0.000,0.000,80.000,1.000,1.000
-14912.122,2936.459,-17636.381,-62566.667,24355.265,34864.337,31023.398,30796.516,-0.082,0.868,0.537,0.000,0.000,0.000,80.000,2.000,1.000
-56935.570,6929.626,-56362.335,-207081.786,80780.111,120652.940,111996.855,101078.181,-0.086,0.874,0.536,0.000,0.000,0.000,80.000,3.000,1.000
-135274.578,14086.520,-120509.870,-438436.901,151028.628,264944.216,230341.660,211984.728,-0.089,0.875,0.538,0.000,0.000,0.000,80.000,4.000,1.000
-223991.329,36762.499,-187947.551,-663200.016,183429.694,436101.457,325662.036,336229.026,-0.092,0.878,0.540,0.000,0.000,0.000,80.000,5.000,1.000
-268422.382,95477.799,-225971.103,-749241.942,135615.043,587585.768,335453.488,444621.906,-0.094,0.882,0.539,-5.829,1.923,3.448,80.000,6.000,1.000
-217643.724,200986.204,-211881.160,-622383.396,-780.207,682469.656,239679.222,520555.504,-0.090,0.885,0.542,-6.042,1.221,1.892,80.000,7.000,1.000
-56297.755,341269.239,-144272.039,-317114.822,-208898.974,707415.796,57561.077,561382.226,-0.089,0.885,0.541,-4.639,0.488,0.336,80.000,8.000,1.000
183017.515,485265.282,-42098.375,49729.102,-454725.507,675892.453,-176989.675,576559.508,-0.086,0.886,0.540,-4.181,0.031,-0.122,80.000,9.000,1.000
431509.533,597913.826,65404.059,345624.788,-690290.180,616400.928,-422223.600,581748.174,-0.084,0.886,0.542,-4.059,-0.305,-0.275,80.000,10.000,1.000
617713.760,656539.670,154623.131,490901.432,-871942.916,551074.940,-630666.169,586756.472,-0.088,0.886,0.543,-4.120,-0.549,-0.366,80.000,11.000,1.000
703801.517,659645.318,218575.066,495093.634,-982542.298,483264.375,-771139.725,585212.569,-0.089,0.885,0.547,-4.181,-0.763,-0.488,80.000,12.000,1.000
697740.911,622331.480,263241.065,434544.972,-1031182.472,404805.130,-845521.044,559422.915,-0.092,0.884,0.545,-4.211,-1.007,-0.580,80.000,13.000,1.000
634700.459,562561.758,295672.764,387400.890,-1035444.081,313128.132,-872622.042,498700.716,-0.096,0.881,0.546,-4.242,-1.282,-0.702,80.000,14.000,1.000
548351.570,490837.200,316953.619,381254.951,-1011183.627,219757.250,-866872.646,410356.879,-0.099,0.878,0.551,-4.181,-1.770,-0.854,80.000,15.000,1.000
456361.992,410069.079,324674.700,395728.319,-975490.035,142297.045,-841762.111,312395.264,-0.100,0.874,0.549,-4.181,-2.106,-0.977,80.000,16.000,1.000
364846.024,322584.259,319929.402,405002.115,-947416.805,89884.544,-818715.776,220674.109,-0.101,0.871,0.551,-4.242,-2.655,-1.099,80.000,17.000,1.000
279318.867,236728.242,309875.098,407280.745,-938434.447,58151.524,-815931.976,144735.344,-0.102,0.869,0.551,-4.150,-3.143,-1.373,80.000,18.000,1.000
208772.409,165724.031,302557.490,414069.698,-944121.235,37448.302,-830620.707,90486.165,-0.101,0.866,0.552,-4.089,-3.693,-1.617,80.000,19.000,1.000
160250.848,118963.387,300404.522,425147.855,-950125.544,22872.906,-842241.138,60541.432,-0.099,0.864,0.551,-4.028,-4.059,-1.587,80.000,20.000,1.000
132595.383,95131.701,300117.276,426699.002,-947181.857,14986.084,-834862.429,50991.208,-0.097,0.858,0.553,-3.967,-4.395,-1.648,80.000,21.000,1.000
117931.063,84912.790,298298.450,412072.602,-938123.765,13473.328,-810742.901,51537.665,-0.096,0.854,0.550,-3.815,-4.761,-1.648,80.000,22.000,1.000
108801.448,79599.999,295411.630,393270.608,-930454.853,13939.367,-780574.377,51878.946,-0.096,0.852,0.552,-3.693,-5.005,-1.678,80.000,23.000,1.000
102276.977,75794.857,293859.645,386782.068,-925945.402,11753.070,-746600.596,48088.845,-0.099,0.853,0.555,-3.418,-5.402,-1.678,80.000,24.000,1.000
97698.000,72874.393,293903.670,393629.838,-920284.626,6814.821,-701591.990,42258.586,-0.099,0.854,0.556,-3.113,-5.676,-1.831,80.000,25.000,1.000
93138.160,69090.275,293200.393,399974.760,-910941.956,2624.659,-643196.670,37037.137,-0.097,0.856,0.558,-2.960,-5.981,-1.831,80.000,26.000,1.000
85928.434,62099.925,290119.458,395716.759,-901237.650,1256.982,-582275.603,32203.326,-0.096,0.859,0.560,-2.930,-6.378,-1.831,80.000,27.000,1.000
75849.613,52231.412,285970.225,385789.731,-895570.092,974.624,-533152.084,26407.345,-0.091,0.862,0.558,-2.777,-6.653,-1.770,80.000,28.000,1.000
65838.618,42908.301,283237.462,381158.129,-893317.030,-971.406,-498815.398,20168.061,-0.089,0.862,0.561,-2.716,-6.866,-1.556,80.000,29.000,1.000
58822.995,37057.647,282453.023,383865.038,-889841.084,-4695.982,-470142.861,15527.723,-0.090,0.862,0.562,-2.716,-7.019,-1.495,80.000,30.000,1.000
54667.094,34070.491,281817.649,385875.458,-882621.743,-7924.158,-438725.045,13222.496,-0.088,0.864,0.559,-2.869,-7.141,-1.312,80.000,31.000,1.000
50897.660,31065.577,279717.807,381000.706,-874005.355,-9212.749,-405920.738,11622.751,-0.089,0.863,0.560,-2.869,-7.324,-1.282,80.000,32.000,1.000
45882.346,26498.579,276630.094,372686.150,-867357.857,-9628.674,-378001.558,8820.437,-0.089,0.862,0.562,-2.991,-7.477,-1.190,80.000,33.000,1.000
40367.828,21495.816,274164.165,368356.433,-861977.158,-11033.645,-356245.244,4851.041,-0.090,0.865,0.564,-3.174,-7.629,-1.038,80.000,34.000,1.000
35910.815,17744.771,272881.108,369530.616,-853004.311,-13676.552,-335597.925,1214.772,-0.087,0.867,0.563,-3.357,-7.782,-0.977,80.000,35.000,1.000
32709.235,15178.627,271773.848,370822.475,-835975.561,-16180.737,-312117.249,-1258.182,-0.085,0.868,0.563,-3.418,-7.812,-0.854,80.000,36.000,1.000
29571.792,12363.169,269767.781,367640.252,-810309.032,-17498.762,-287975.610,-3229.255,-0.082,0.869,0.565,-3.540,-7.935,-0.702,80.000,37.000,1.000
25637.922,8592.180,267055.526,361580.130,-778352.587,-18090.350,-267800.106,-5624.147,-0.076,0.872,0.567,-3.815,-7.965,-0.305,80.000,38.000,1.000
21407.626,4721.975,264664.421,357333.092,-742701.359,-19077.055,-252385.635,-8378.646,-0.073,0.874,0.565,-4.089,-7.935,-0.092,80.000,39.000,1.000
17942.470,1883.501,263090.367,356499.402,-705521.318,-20812.391,-238236.785,-10772.735,-0.071,0.875,0.566,-4.333,-7.690,0.092,80.000,40.000,1.000
