EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
10.040,9.921,10.207,6.006,4.363,5.377,-1.575,2.281,-0.010,0.992,-0.072,-0.977,-1.617,0.610,73.333,749505.000,1.000
9.198,9.379,9.675,4.012,5.126,7.104,-0.129,1.048,-0.010,0.993,-0.075,-0.977,-1.526,0.519,73.333,749506.000,1.000
7.766,8.130,8.422,1.392,4.655,7.365,0.378,-1.416,-0.009,0.993,-0.077,-0.946,-1.556,0.580,73.333,749507.000,1.000
5.621,5.708,6.093,-1.857,1.508,3.907,-3.885,-6.683,-0.010,0.993,-0.078,-1.007,-1.495,0.580,73.333,749508.000,1.000
3.075,2.542,3.114,-5.025,-3.826,-3.516,-13.272,-13.859,-0.010,0.992,-0.077,-0.946,-1.526,0.671,73.333,749509.000,1.000
0.902,0.016,0.855,-6.721,-8.676,-11.967,-23.532,-19.394,-0.011,0.992,-0.076,-0.946,-1.587,0.580,73.333,749510.000,1.000
-0.235,-0.653,0.588,-5.908,-10.277,-17.277,-29.138,-19.979,-0.012,0.991,-0.078,-0.946,-1.495,0.549,73.333,749511.000,1.000
-0.283,0.590,2.510,-2.654,-7.738,-16.974,-26.927,-14.968,-0.009,0.992,-0.078,-0.854,-1.556,0.641,73.333,749512.000,1.000
0.243,2.740,5.652,1.984,-2.301,-11.591,-17.542,-6.400,-0.010,0.993,-0.075,-0.885,-1.465,0.641,73.333,749513.000,1.000
0.618,4.468,8.531,6.538,3.622,-4.148,-5.000,2.426,-0.011,0.995,-0.076,-0.763,-1.495,0.671,73.333,749514.000,1.000
0.330,4.899,10.001,9.758,7.736,1.701,5.355,8.511,-0.012,0.997,-0.073,-0.824,-1.556,0.702,73.333,749515.000,1.000
-0.657,4.142,9.829,11.118,9.017,4.070,10.092,10.373,-0.011,0.999,-0.074,-0.793,-1.526,0.671,73.333,749516.000,1.000
-1.904,3.214,8.846,11.057,8.263,4.149,10.195,8.752,-0.012,1.000,-0.078,-0.763,-1.648,0.702,73.333,749517.000,1.000
-2.737,3.304,8.362,10.717,7.512,4.905,10.116,6.304,-0.012,0.999,-0.077,-0.854,-1.556,0.702,73.333,749518.000,1.000
-2.675,4.747,9.130,11.070,8.243,7.732,13.100,5.760,-0.012,0.998,-0.074,-1.007,-1.617,0.702,73.333,749519.000,1.000
-1.884,6.552,10.637,11.976,9.840,10.514,17.372,7.464,-0.013,0.996,-0.076,-1.099,-1.556,0.610,73.333,749520.000,1.000
-1.091,7.164,11.480,12.288,10.256,9.692,18.007,9.080,-0.013,0.995,-0.072,-1.068,-1.709,0.610,73.333,749521.000,1.000
-0.901,5.813,10.711,11.029,8.161,3.969,12.178,8.015,-0.016,0.994,-0.073,-1.129,-1.770,0.671,73.333,749522.000,1.000
-1.303,3.086,8.564,8.241,4.028,-4.278,1.640,3.472,-0.015,0.993,-0.073,-0.946,-1.709,0.580,73.333,749523.000,1.000
-1.794,0.404,6.083,4.879,-0.410,-10.633,-8.802,-3.315,-0.014,0.993,-0.073,-1.129,-1.709,0.519,73.333,749524.000,1.000
-1.818,-0.945,4.343,2.238,-3.316,-11.879,-14.730,-9.738,-0.013,0.990,-0.074,-1.160,-1.709,0.519,73.333,749525.000,1.000
-1.181,-0.685,3.748,1.209,-3.911,-8.590,-15.276,-13.282,-0.015,0.989,-0.078,-1.068,-1.770,0.458,73.333,749526.000,1.000
-0.262,0.311,3.923,1.749,-2.887,-4.490,-13.221,-13.159,-0.014,0.992,-0.078,-1.129,-1.892,0.488,73.333,749527.000,1.000
0.304,0.927,4.236,3.115,-1.458,-2.704,-11.639,-10.427,-0.012,0.992,-0.075,-1.099,-1.892,0.519,73.333,749528.000,1.000
0.229,0.877,4.421,4.588,-0.096,-2.720,-10.784,-6.656,-0.012,0.992,-0.071,-1.068,-1.862,0.488,73.333,749529.000,1.000
-0.222,0.635,4.534,5.781,1.403,-1.838,-8.746,-2.993,-0.011,0.993,-0.073,-0.916,-1.953,0.488,73.333,749530.000,1.000
-0.580,0.497,4.407,6.448,2.924,0.862,-4.599,-0.018,-0.010,0.991,-0.073,-0.916,-1.953,0.458,73.333,749531.000,1.000
-0.531,0.253,3.763,6.412,3.867,3.582,0.230,2.291,-0.010,0.993,-0.073,-0.916,-1.892,0.549,73.333,749532.000,1.000
-0.048,-0.422,2.583,5.555,3.704,4.108,3.240,4.003,-0.011,0.996,-0.074,-0.916,-1.709,0.519,73.333,749533.000,1.000
0.615,-1.655,1.103,3.858,2.379,1.648,2.860,4.667,-0.012,0.996,-0.077,-0.885,-1.831,0.580,73.333,749534.000,1.000
1.042,-3.248,-0.356,1.631,0.442,-2.830,-0.357,3.915,-0.011,0.995,-0.076,-0.824,-1.892,0.671,73.333,749535.000,1.000
0.782,-4.756,-1.593,-0.500,-1.186,-7.281,-4.146,2.191,-0.013,0.993,-0.073,-0.793,-1.953,0.671,73.333,749536.000,1.000
-0.420,-5.713,-2.533,-1.947,-1.749,-9.694,-5.944,0.525,-0.012,0.993,-0.075,-0.885,-1.892,0.671,73.333,749537.000,1.000
-2.397,-5.901,-3.212,-2.487,-1.064,-9.101,-4.371,-0.230,-0.012,0.994,-0.076,-0.732,-1.831,0.671,73.333,749538.000,1.000
-4.726,-5.589,-3.863,-2.463,0.198,-6.437,-0.363,-0.155,-0.011,0.994,-0.073,-0.885,-1.831,0.641,73.333,749539.000,1.000
-7.108,-5.424,-4.873,-2.674,0.737,-4.106,3.028,-0.433,-0.011,0.995,-0.074,-0.793,-1.740,0.610,73.333,749540.000,1.000
-9.394,-5.890,-6.464,-3.696,-0.336,-3.967,2.755,-2.203,-0.013,0.995,-0.073,-0.824,-1.678,0.610,73.333,749541.000,1.000
