EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-7587.789,-4617.546,-4572.392,-3796.345,-3269.197,4955.313,-1554.083,3373.113,-0.130,0.927,-0.293,0.000,0.000,0.000,80.000,1.000,1.000
-53183.508,-36128.588,-34001.148,-29068.607,-23898.931,34675.328,-4471.533,20782.294,-0.135,0.930,-0.304,0.000,0.000,0.000,80.000,2.000,1.000
-177671.370,-131798.933,-119639.823,-106775.511,-82529.818,115822.034,8086.665,57303.431,-0.134,0.934,-0.308,0.000,0.000,0.000,80.000,3.000,1.000
-387170.351,-307745.787,-271710.635,-257291.130,-182447.089,252402.918,64212.439,93681.736,-0.134,0.938,-0.311,0.000,0.000,0.000,80.000,4.000,1.000
-635797.318,-522851.911,-459029.917,-468494.387,-294350.186,414523.907,160425.925,98139.058,-0.135,0.938,-0.306,-0.061,-0.122,-0.488,80.000,5.000,1.000
-855878.998,-691948.888,-625232.397,-694026.393,-371344.630,558052.290,245233.650,56099.911,-0.133,0.937,-0.308,0.183,-2.045,-6.409,80.000,6.000,1.000
-987575.948,-739096.077,-714733.715,-861715.374,-378285.863,647889.964,262103.866,-20746.955,-0.134,0.935,-0.310,-0.061,-1.251,-2.747,80.000,7.000,1.000
-982234.295,-641835.900,-692981.065,-896571.342,-311412.947,671528.310,186471.935,-104277.699,-0.133,0.934,-0.310,0.183,-1.007,-1.587,80.000,8.000,1.000
-808061.890,-436144.119,-563736.926,-762286.713,-197575.744,643361.732,17780.366,-162718.482,-0.134,0.935,-0.314,0.244,-0.854,-1.160,80.000,9.000,1.000
-480864.040,-190280.686,-370892.280,-490638.439,-77877.733,596008.206,-226702.628,-175290.575,-0.136,0.937,-0.315,0.366,-0.824,-0.916,80.000,10.000,1.000
-78668.398,29816.788,-175077.474,-167753.054,12545.491,559603.686,-496448.965,-144700.081,-0.138,0.941,-0.314,0.458,-0.854,-0.854,80.000,11.000,1.000
295014.106,188113.964,-22134.456,112974.877,59795.309,542441.024,-717588.837,-95194.712,-0.137,0.941,-0.312,0.519,-0.854,-0.793,80.000,12.000,1.000
560957.436,289008.828,71234.988,294468.437,73140.930,529261.550,-834233.857,-54330.703,-0.139,0.943,-0.316,0.488,-0.977,-0.793,80.000,13.000,1.000
686939.335,361951.950,110874.927,370410.957,71229.620,498714.598,-833040.503,-34627.853,-0.138,0.943,-0.317,0.183,-1.038,-0.763,80.000,14.000,1.000
688897.395,428946.992,112207.542,371824.152,65794.813,442049.817,-735010.955,-31476.491,-0.138,0.944,-0.317,0.122,-0.946,-0.671,80.000,15.000,1.000
620991.269,488168.231,92521.016,342219.309,58626.836,365905.155,-579241.149,-35137.268,-0.139,0.943,-0.316,-0.031,-1.068,-0.580,80.000,16.000,1.000
551063.205,529081.018,68619.240,315623.434,50217.222,282661.113,-414254.934,-40990.288,-0.139,0.942,-0.317,-0.153,-1.007,-0.519,80.000,17.000,1.000
524601.135,551823.266,53842.657,305672.274,45254.799,203005.499,-286827.123,-48671.965,-0.138,0.941,-0.315,-0.336,-1.190,-0.488,80.000,18.000,1.000
541689.140,564720.084,53051.685,308852.319,47873.882,135735.780,-221477.629,-56135.406,-0.141,0.943,-0.316,-0.488,-1.251,-0.458,80.000,19.000,1.000
570450.112,570561.563,61219.492,316198.980,55230.266,88231.923,-207618.346,-58929.559,-0.139,0.944,-0.316,-0.702,-1.343,-0.244,80.000,20.000,1.000
584008.187,565085.040,69242.895,322282.886,59792.318,62961.939,-212511.327,-55291.920,-0.140,0.945,-0.317,-0.885,-1.373,-0.275,80.000,21.000,1.000
581834.428,548552.363,72028.625,325849.948,57862.646,54510.840,-210231.318,-48895.542,-0.138,0.940,-0.314,-1.129,-1.373,-0.214,80.000,22.000,1.000
577693.103,531429.603,70952.854,326298.462,53183.410,52968.248,-197623.575,-44772.523,-0.139,0.938,-0.317,-1.282,-1.526,-0.092,80.000,23.000,1.000
576742.986,524755.420,69564.996,322699.669,51400.802,51164.667,-184389.329,-43740.939,-0.137,0.937,-0.317,-1.465,-1.495,-0.031,80.000,24.000,1.000
571730.625,528158.798,68887.146,315973.330,53169.845,47947.689,-174705.440,-42526.974,-0.138,0.936,-0.316,-1.617,-1.617,0.092,80.000,25.000,1.000
557768.601,531605.726,67589.555,309597.998,54530.087,44957.199,-163484.565,-38787.808,-0.140,0.938,-0.318,-1.801,-1.648,0.092,80.000,26.000,1.000
541260.738,528082.152,65246.815,306664.290,52918.126,42269.278,-147378.008,-34061.657,-0.140,0.941,-0.320,-1.923,-1.740,0.183,80.000,27.000,1.000
530814.323,520628.901,63503.102,306777.090,50318.103,38309.091,-131839.565,-31242.212,-0.139,0.942,-0.321,-2.167,-1.892,0.183,80.000,28.000,1.000
524575.384,516102.298,63830.296,306891.488,49972.615,32785.700,-124258.887,-30647.170,-0.140,0.944,-0.321,-2.502,-2.075,0.183,80.000,29.000,1.000
512214.332,515639.049,65426.212,305003.590,51877.875,27686.285,-123845.899,-29949.578,-0.139,0.943,-0.321,-2.808,-2.197,0.275,80.000,30.000,1.000
488566.361,514327.034,66186.926,302026.944,53101.930,24888.335,-122563.347,-27498.661,-0.139,0.944,-0.325,-3.265,-2.319,0.214,80.000,31.000,1.000
460388.176,508846.063,65254.662,299880.232,51872.369,23874.835,-115271.747,-24280.625,-0.139,0.946,-0.325,-3.662,-2.380,0.122,80.000,32.000,1.000
437962.694,501836.042,63759.820,298772.704,49662.262,22591.547,-105207.885,-22240.901,-0.137,0.949,-0.326,-4.150,-2.594,0.092,80.000,33.000,1.000
423477.631,497780.811,63114.042,297245.564,48894.468,20024.021,-98461.069,-21683.051,-0.136,0.949,-0.326,-4.456,-2.808,0.122,80.000,34.000,1.000
410779.291,497009.113,63342.969,294464.263,49817.607,17058.900,-95971.432,-21172.089,-0.135,0.947,-0.330,-4.852,-2.899,0.092,80.000,35.000,1.000
394873.334,495840.151,63433.876,291391.038,50593.530,14909.219,-93447.553,-19610.740,-0.137,0.947,-0.332,-5.371,-2.991,-0.031,80.000,36.000,1.000
377742.724,491746.993,62821.158,289386.589,49930.786,13552.046,-87881.673,-17496.210,-0.138,0.948,-0.330,-5.859,-3.113,-0.122,80.000,37.000,1.000
364066.244,486200.702,61957.065,288381.602,48544.242,12093.593,-81188.089,-15972.561,-0.139,0.948,-0.331,-6.287,-3.235,-0.122,80.000,38.000,1.000
354315.485,482072.765,61513.964,287090.920,47878.757,10131.803,-76841.300,-15310.238,-0.140,0.949,-0.333,-6.805,-3.387,-0.183,80.000,39.000,1.000
344599.949,479878.857,61527.635,284773.548,48217.273,8146.673,-75101.234,-14787.689,-0.143,0.951,-0.337,-7.324,-3.571,-0.092,80.000,40.000,1.000
332237.839,477719.545,61511.418,282079.128,48598.047,6668.973,-73203.822,-13773.294,-0.140,0.951,-0.337,-7.904,-3.784,-0.031,80.000,41.000,1.000
318885.174,474143.479,61130.042,280014.879,48225.876,5604.928,-69340.686,-12409.861,-0.141,0.949,-0.339,-8.392,-3.998,-0.153,80.000,42.000,1.000
307699.576,469745.727,60502.406,278620.352,47343.513,4527.658,-64647.606,-11221.925,-0.141,0.954,-0.342,-8.942,-4.120,-0.092,80.000,43.000,1.000
299246.508,465911.970,59941.019,277083.480,46692.154,3275.695,-61135.366,-10435.166,-0.141,0.956,-0.345,-9.583,-4.242,-0.122,80.000,44.000,1.000
291435.489,463013.131,59614.132,274919.773,46574.360,2006.170,-59064.885,-9856.218,-0.139,0.956,-0.346,-10.315,-4.425,-0.092,80.000,45.000,1.000
282593.280,460332.480,59463.917,272534.677,46672.561,851.077,-57133.213,-9206.452,-0.139,0.954,-0.342,-10.956,-4.639,0.000,80.000,46.000,1.000
273181.451,457203.976,59299.736,270555.973,46551.550,-198.119,-54463.913,-8371.011,-0.139,0.953,-0.344,-11.658,-4.761,0.092,80.000,47.000,1.000
264545.569,453621.445,58939.738,269001.210,46087.359,-1131.795,-51437.067,-7413.712,-0.139,0.953,-0.348,-12.268,-4.974,0.061,80.000,48.000,1.000
257126.679,449931.623,58376.791,267367.680,45478.656,-1909.387,-48755.663,-6518.509,-0.139,0.950,-0.349,-13.031,-5.066,0.031,80.000,49.000,1.000
250357.974,446445.749,57840.048,265357.444,45027.555,-2630.467,-46550.166,-5874.087,-0.139,0.951,-0.347,-13.672,-5.280,-0.031,80.000,50.000,1.000
243630.210,443342.452,57579.398,263199.666,44893.929,-3490.662,-44579.194,-5465.762,-0.137,0.947,-0.352,-14.496,-5.249,0.031,80.000,51.000,1.000
