EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-7565.133,-7621.967,-2974.648,-4694.152,-3809.340,-7424.654,-14.010,-5814.221,-0.007,0.917,-0.327,0.000,0.000,0.000,73.333,1.000,1.000
-51524.831,-52791.242,-11738.274,-34592.448,-27059.033,-51531.204,4987.497,-36366.216,-0.009,0.927,-0.341,0.000,0.000,0.000,73.333,2.000,1.000
-168803.049,-175797.442,-37316.375,-124080.000,-91043.657,-171951.063,35199.148,-105732.112,-0.010,0.933,-0.344,0.000,0.000,0.000,73.333,3.000,1.000
-360998.122,-378656.725,-84198.249,-293001.094,-195825.054,-374623.275,116142.890,-193976.866,-0.011,0.936,-0.344,0.000,0.000,0.000,73.333,4.000,1.000
-578614.711,-601199.958,-146058.274,-522370.078,-306819.522,-613602.545,240857.951,-258416.999,-0.010,0.938,-0.348,-0.641,0.488,0.519,73.333,5.000,1.000
-754602.655,-752311.413,-205867.734,-754077.492,-375224.994,-815153.196,353934.577,-272993.263,-0.008,0.938,-0.351,-2.899,5.981,3.784,73.333,6.000,1.000
-843222.665,-762377.211,-237727.828,-906280.091,-369267.993,-909719.631,385744.713,-254151.149,-0.007,0.936,-0.354,1.740,4.791,0.946,73.333,7.000,1.000
-830059.632,-620172.725,-215100.108,-905537.867,-290193.016,-861168.067,292355.735,-255474.821,-0.006,0.934,-0.356,2.502,4.578,0.336,73.333,8.000,1.000
-727932.878,-378625.476,-127506.690,-730548.371,-168093.437,-688022.210,68625.434,-324574.956,-0.004,0.933,-0.358,3.113,4.395,-0.214,73.333,9.000,1.000
-573036.783,-128249.037,8871.017,-433012.689,-45913.714,-456191.083,-244388.984,-456639.434,-0.004,0.932,-0.361,3.296,4.333,-0.244,73.333,10.000,1.000
-409018.895,49901.313,159137.777,-110389.529,40554.736,-242121.142,-558827.631,-592428.244,0.000,0.930,-0.361,3.326,4.425,-0.305,73.333,11.000,1.000
-264728.075,124384.855,288063.863,148088.313,79406.891,-94132.395,-775942.663,-657677.664,0.003,0.929,-0.368,3.235,4.456,-0.092,73.333,12.000,1.000
-149745.681,117994.118,373660.750,299239.861,83653.404,-19437.473,-840542.949,-610454.829,0.005,0.928,-0.368,3.296,4.669,0.153,73.333,13.000,1.000
-67611.515,76682.428,411740.175,349495.229,74358.067,1419.663,-763325.453,-468157.997,0.007,0.928,-0.369,3.357,4.944,0.275,73.333,14.000,1.000
-23629.483,34367.878,413513.570,335609.807,63631.953,-7027.647,-599791.925,-296047.877,0.010,0.923,-0.375,3.357,5.157,0.427,73.333,15.000,1.000
-16700.162,2648.500,397478.927,299689.609,53415.072,-25870.435,-415631.125,-162537.414,0.011,0.920,-0.371,3.540,5.463,0.549,73.333,16.000,1.000
-30842.718,-17262.455,379576.376,270480.128,44842.439,-41733.426,-263475.565,-96451.503,0.010,0.917,-0.376,3.937,5.768,0.610,73.333,17.000,1.000
-43352.517,-23808.533,367718.641,257823.197,42349.014,-46213.126,-171937.577,-81499.914,0.007,0.912,-0.379,4.211,5.951,0.793,73.333,18.000,1.000
-42565.908,-17535.870,362796.605,258762.172,48018.875,-38603.155,-141222.001,-85800.605,0.004,0.908,-0.377,4.639,6.134,0.977,73.333,19.000,1.000
-33970.661,-6475.136,362706.855,266553.424,56670.164,-26097.958,-147816.163,-91124.351,0.002,0.903,-0.374,5.096,6.317,1.007,73.333,20.000,1.000
-28198.543,-1609.041,364990.417,275432.983,60376.455,-17459.705,-160948.258,-95422.588,0.000,0.900,-0.377,5.829,6.287,1.007,73.333,21.000,1.000
-27030.629,-6210.508,367225.237,281142.504,57071.340,-15451.100,-161640.870,-97852.906,-0.005,0.901,-0.377,6.439,6.226,0.977,73.333,22.000,1.000
-23951.755,-13139.111,367227.309,281139.637,52029.196,-16077.282,-149390.022,-92069.062,-0.010,0.901,-0.377,7.019,6.042,0.946,73.333,23.000,1.000
-15462.001,-14032.228,364178.389,275890.494,50729.290,-14697.862,-133077.991,-74975.580,-0.014,0.901,-0.378,7.599,5.890,0.763,73.333,24.000,1.000
-6476.559,-8738.271,359339.552,268931.342,52685.966,-11135.743,-118516.031,-54480.014,-0.017,0.902,-0.378,8.087,5.676,0.671,73.333,25.000,1.000
-3365.112,-3755.892,354934.832,264164.585,53559.048,-8279.430,-105493.946,-42654.701,-0.020,0.902,-0.379,8.575,5.371,0.397,73.333,26.000,1.000
-5376.747,-3210.266,352126.289,262691.154,51543.573,-7387.963,-93301.442,-42529.806,-0.023,0.901,-0.382,9.003,5.005,0.214,73.333,27.000,1.000
-6082.960,-4553.128,350300.265,262595.090,49288.656,-6655.485,-84255.494,-45761.455,-0.024,0.899,-0.381,9.521,4.669,0.031,73.333,28.000,1.000
-1963.753,-3388.680,348282.397,261690.209,49649.733,-4206.526,-80476.351,-43562.178,-0.026,0.896,-0.380,9.979,4.211,-0.244,73.333,29.000,1.000
3726.542,304.287,345785.100,259806.904,51756.909,-793.429,-79814.227,-36336.110,-0.029,0.896,-0.379,10.468,3.693,-0.702,73.333,30.000,1.000
6115.128,2734.871,343386.829,258167.273,52503.429,1354.865,-77526.986,-30733.044,-0.030,0.899,-0.379,10.803,3.204,-1.160,73.333,31.000,1.000
5067.820,1816.311,341423.602,257241.543,50787.838,1515.278,-71591.973,-29894.477,-0.029,0.903,-0.378,11.230,2.655,-1.556,73.333,32.000,1.000
4548.788,-255.211,339455.058,256096.981,48654.876,1192.629,-64505.442,-30106.242,-0.029,0.909,-0.384,11.475,2.167,-1.831,73.333,33.000,1.000
6940.026,-249.617,336931.578,253860.549,48311.481,1999.787,-59560.301,-26854.563,-0.026,0.914,-0.381,11.719,1.770,-2.045,73.333,34.000,1.000
10341.349,2012.704,333996.826,251049.844,49409.235,3782.394,-56905.584,-20956.733,-0.025,0.917,-0.383,11.902,1.343,-2.228,73.333,35.000,1.000
11733.744,3979.585,331304.872,248939.140,49944.863,5216.307,-54230.979,-16898.547,-0.026,0.918,-0.386,12.024,0.977,-2.350,73.333,36.000,1.000
10972.155,3929.022,329170.723,247917.502,49017.322,5641.512,-50302.306,-16683.034,-0.025,0.921,-0.385,12.054,0.671,-2.441,73.333,37.000,1.000
10451.618,2825.002,327225.329,247064.893,47688.876,5668.842,-46300.288,-17650.658,-0.024,0.918,-0.387,12.115,0.305,-2.441,73.333,38.000,1.000
11700.898,2587.550,324962.784,245407.347,47278.915,6147.573,-43702.058,-16373.507,-0.021,0.915,-0.393,12.177,0.061,-2.472,73.333,39.000,1.000
13738.150,3636.399,322374.443,243106.597,47721.696,7134.381,-42171.878,-12826.398,-0.020,0.913,-0.397,12.207,0.031,-2.350,73.333,40.000,1.000
14815.806,4777.770,319863.767,241094.967,47962.610,8053.414,-40250.323,-9736.882,-0.017,0.909,-0.400,12.085,0.061,-2.472,73.333,41.000,1.000
14653.087,4971.772,317665.319,239799.684,47428.584,8506.173,-37412.300,-8833.811,-0.014,0.907,-0.405,12.177,0.061,-2.563,73.333,42.000,1.000
14372.571,4449.651,315580.688,238674.732,46557.472,8631.810,-34527.755,-9066.547,-0.012,0.906,-0.403,12.482,0.153,-2.625,73.333,43.000,1.000
14850.617,4124.581,313307.242,237025.071,46033.246,8808.716,-32446.242,-8422.139,-0.011,0.903,-0.403,12.695,0.153,-2.625,73.333,44.000,1.000
15859.714,4469.542,310839.507,234913.610,45986.785,9254.518,-30950.320,-6402.563,-0.007,0.904,-0.406,13.000,0.244,-2.563,73.333,45.000,1.000
16690.198,5191.204,308424.953,232992.991,46046.397,9903.589,-29338.998,-4212.814,-0.004,0.902,-0.405,13.184,0.427,-2.472,73.333,46.000,1.000
17010.033,5704.815,306212.554,231612.224,45858.784,10501.630,-27451.485,-3059.999,-0.001,0.898,-0.408,13.397,0.641,-2.289,73.333,47.000,1.000
16990.992,5691.687,304090.566,230415.661,45375.473,10805.832,-25657.455,-2889.106,0.002,0.898,-0.410,13.702,0.916,-2.197,73.333,48.000,1.000
16988.787,5327.499,301874.535,228872.235,44792.067,10828.071,-24140.394,-2710.323,0.005,0.897,-0.411,13.855,1.251,-2.045,73.333,49.000,1.000
17299.482,5132.467,299540.309,226952.065,44377.700,10895.232,-22704.303,-1742.157,0.008,0.896,-0.409,14.221,1.617,-1.953,73.333,50.000,1.000
17972.337,5494.578,297211.932,225093.876,44272.754,11324.005,-21237.967,-123.910,0.011,0.895,-0.413,14.496,2.075,-1.862,73.333,51.000,1.000
18660.592,6200.923,294981.704,223604.660,44308.741,11995.426,-19911.668,1305.240,0.015,0.898,-0.412,14.709,2.625,-1.678,73.333,52.000,1.000
18866.028,6568.407,292818.192,222307.644,44103.871,12422.808,-18789.195,1864.562,0.019,0.901,-0.411,14.954,3.082,-1.373,73.333,53.000,1.000
18563.685,6236.968,290638.909,220827.245,43498.695,12360.870,-17610.127,1769.243,0.022,0.905,-0.410,15.137,3.662,-1.099,73.333,54.000,1.000
18402.585,5718.760,288410.718,219068.715,42839.555,12190.748,-16202.701,1974.980,0.025,0.908,-0.411,15.167,4.181,-0.946,73.333,55.000,1.000
18962.994,5849.048,286162.194,217288.535,42614.654,12475.285,-14855.449,3122.323,0.024,0.910,-0.410,15.228,4.852,-0.641,73.333,56.000,1.000
19907.086,6683.333,283936.508,215738.405,42793.439,13194.005,-13940.900,4695.228,0.024,0.914,-0.414,15.106,5.432,-0.366,73.333,57.000,1.000
20292.048,7319.709,281756.459,214370.726,42781.352,13714.369,-13291.815,5541.422,0.021,0.921,-0.416,14.984,6.104,-0.122,73.333,58.000,1.000
19824.156,7042.695,279613.908,212938.046,42178.510,13623.293,-12346.016,5316.963,0.019,0.927,-0.414,14.740,6.622,0.000,73.333,59.000,1.000
19363.383,6332.878,277463.906,211299.819,41359.389,13318.630,-10960.677,5038.384,0.015,0.933,-0.418,14.282,7.050,0.122,73.333,60.000,1.000
19833.586,6298.688,275213.800,209520.571,40978.113,13505.637,-9696.438,5851.156,0.011,0.938,-0.416,13.824,7.538,0.183,73.333,61.000,1.000
20925.846,7187.275,272714.815,207646.423,40949.302,14235.119,-9055.177,7491.059,0.008,0.944,-0.416,13.275,7.904,0.183,73.333,62.000,1.000
21438.172,7995.249,269786.735,205483.449,40321.200,14806.656,-8720.104,8536.311,0.003,0.950,-0.415,12.634,8.179,0.214,73.333,63.000,1.000
20902.690,7794.380,266278.856,202690.888,38348.419,14711.274,-7945.526,8268.354,-0.004,0.953,-0.417,11.932,8.331,0.427,73.333,64.000,1.000
20279.686,7012.911,262132.058,199093.104,35392.746,14338.601,-6610.850,7692.831,-0.007,0.956,-0.411,11.139,8.331,0.610,73.333,65.000,1.000
20684.479,6887.813,257439.488,194879.909,32452.587,14459.860,-5432.237,8252.100,-0.012,0.957,-0.410,10.315,8.362,0.702,73.333,66.000,1.000
21844.363,7785.024,252483.172,190506.400,29964.959,15176.533,-4973.516,9876.957,-0.014,0.957,-0.408,9.369,8.240,0.793,73.333,67.000,1.000
22437.274,8682.287,247647.705,186384.274,27477.079,15778.411,-4830.718,11033.602,-0.016,0.955,-0.405,8.423,7.996,0.854,73.333,68.000,1.000
21895.315,8551.836,243200.785,182638.438,24554.427,15713.726,-4170.835,10776.807,-0.017,0.952,-0.400,7.416,7.721,0.793,73.333,69.000,1.000
21197.505,7764.236,239132.849,179137.621,21591.096,15340.809,-2897.934,10047.787,-0.019,0.951,-0.395,6.470,7.599,0.793,73.333,70.000,1.000
21537.111,7584.219,235243.595,175733.083,19359.512,15431.128,-1803.307,10418.886,-0.020,0.946,-0.393,5.463,7.294,0.671,73.333,71.000,1.000
22685.769,8445.285,231389.147,172430.502,17929.921,16113.260,-1468.041,11962.314,-0.018,0.943,-0.389,4.486,7.111,0.732,73.333,72.000,1.000
23309.749,9367.451,227605.616,169319.367,16498.504,16707.450,-1448.726,13148.654,-0.016,0.940,-0.385,3.571,6.836,0.916,73.333,73.000,1.000
22800.291,9305.054,223985.590,166387.870,14412.602,16663.161,-890.913,12924.363,-0.017,0.937,-0.384,2.625,6.409,0.946,73.333,74.000,1.000
22095.953,8564.369,220503.974,163489.521,12011.852,16302.044,285.727,12136.491,-0.017,0.935,-0.378,1.709,6.256,0.977,73.333,75.000,1.000
22381.177,8360.559,217039.217,160518.450,10140.810,16360.621,1284.374,12368.077,-0.015,0.933,-0.374,0.793,6.012,1.129,73.333,76.000,1.000
23471.249,9152.727,213550.961,157559.297,9004.444,16984.166,1543.704,13789.342,-0.013,0.931,-0.375,-0.031,5.707,1.190,73.333,77.000,1.000
24094.104,10044.743,210152.700,154795.559,7921.292,17550.590,1508.454,14953.743,-0.011,0.929,-0.372,-0.793,5.493,1.251,73.333,78.000,1.000
23642.716,10035.260,206966.407,152278.690,6278.704,17535.342,1998.527,14782.622,-0.010,0.927,-0.369,-1.617,5.310,1.373,73.333,79.000,1.000
