EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-3990.931,-9624.224,-22231.811,-5768.635,7363.819,2265.442,-144.797,-6994.078,-0.031,0.952,-0.268,0.000,0.000,0.000,73.333,1.000,1.000
-16630.082,-43445.678,-40914.841,-35507.660,51619.108,28935.180,2731.849,-51300.203,-0.033,0.953,-0.274,0.000,0.000,0.000,73.333,2.000,1.000
-71944.846,-143367.308,-96378.493,-123559.118,171501.266,103776.108,28065.165,-172282.860,-0.037,0.949,-0.277,0.000,0.000,0.000,73.333,3.000,1.000
-203885.860,-322779.331,-196563.404,-287614.360,375858.207,233874.762,103920.961,-375876.668,-0.038,0.948,-0.281,0.000,0.000,0.000,73.333,4.000,1.000
-410424.179,-537824.116,-319689.087,-509380.862,632023.427,393657.329,231577.545,-617479.548,-0.040,0.945,-0.283,-0.397,0.183,0.244,73.333,5.000,1.000
-644294.406,-702291.640,-423862.228,-737544.259,890367.667,539668.130,363650.161,-831323.938,-0.044,0.941,-0.284,-5.035,0.061,0.366,73.333,6.000,1.000
-840819.398,-740133.607,-466696.638,-898212.007,1105707.682,631635.800,428676.612,-965121.544,-0.045,0.938,-0.285,-4.272,-0.854,-1.617,73.333,7.000,1.000
-940323.024,-630197.401,-421638.224,-918540.842,1249786.293,647234.117,372818.886,-998589.949,-0.050,0.935,-0.284,-3.662,-1.099,-2.808,73.333,8.000,1.000
-893973.120,-411231.424,-292331.978,-768271.155,1322680.597,591005.132,179062.321,-945550.916,-0.057,0.936,-0.279,-3.082,-1.007,-3.571,73.333,9.000,1.000
-678628.400,-154020.125,-115254.361,-486174.225,1350565.677,490964.355,-126188.744,-840039.081,-0.061,0.935,-0.279,-2.716,-1.221,-3.876,73.333,10.000,1.000
-323774.702,73850.392,58733.688,-161423.034,1363873.182,381003.755,-467045.208,-714812.328,-0.060,0.940,-0.281,-2.411,-1.373,-4.761,73.333,11.000,1.000
86531.172,234988.488,191217.479,115381.356,1376315.200,282755.823,-742343.890,-586619.485,-0.063,0.940,-0.279,-2.106,-1.343,-5.493,73.333,12.000,1.000
451634.751,333143.104,269594.426,292135.020,1384866.803,201494.066,-878759.459,-458943.280,-0.066,0.942,-0.283,-1.740,-1.282,-6.165,73.333,13.000,1.000
695415.578,398851.983,301649.822,364889.722,1384544.678,135134.822,-863804.539,-337357.368,-0.068,0.945,-0.283,-1.526,-1.129,-6.775,73.333,14.000,1.000
783587.297,456960.191,303219.319,364028.431,1377839.093,83239.867,-736723.411,-237454.009,-0.072,0.947,-0.283,-1.221,-1.160,-7.416,73.333,15.000,1.000
727710.159,509025.673,289824.013,331897.311,1370515.014,46890.483,-558882.538,-174110.262,-0.075,0.949,-0.279,-0.916,-1.038,-8.087,73.333,16.000,1.000
581504.521,546806.029,273800.506,302275.365,1363651.895,23466.130,-389138.131,-145782.859,-0.076,0.952,-0.281,-0.641,-1.007,-8.636,73.333,17.000,1.000
418405.893,570558.615,263336.837,289466.814,1353805.159,5991.068,-268849.730,-134741.945,-0.078,0.954,-0.280,-0.519,-1.068,-9.003,73.333,18.000,1.000
295038.717,586690.755,261192.335,290895.811,1339846.567,-11009.115,-211866.672,-123775.008,-0.081,0.954,-0.277,-0.458,-1.007,-9.430,73.333,19.000,1.000
227770.779,595444.025,264638.440,297990.321,1325963.324,-26817.124,-203187.648,-109438.675,-0.085,0.954,-0.274,-0.244,-0.916,-9.766,73.333,20.000,1.000
200754.334,591096.038,268442.527,304844.487,1316701.604,-37151.714,-212427.852,-97870.939,-0.088,0.956,-0.276,-0.183,-0.946,-9.918,73.333,21.000,1.000
192494.160,574144.077,269166.520,309317.465,1311279.760,-40444.803,-215317.528,-91775.862,-0.088,0.957,-0.277,-0.214,-1.007,-10.071,73.333,22.000,1.000
192426.634,556116.953,267015.585,310259.431,1304899.813,-39857.787,-205893.365,-86154.052,-0.089,0.957,-0.275,-0.275,-0.732,-10.284,73.333,23.000,1.000
196717.619,548728.275,264055.551,306805.537,1294897.483,-39411.065,-190846.080,-76137.231,-0.094,0.957,-0.276,-0.153,-0.793,-10.040,73.333,24.000,1.000
198621.770,551583.188,261499.769,300179.936,1283474.739,-39977.522,-176225.562,-64144.909,-0.098,0.953,-0.273,0.031,-0.824,-9.979,73.333,25.000,1.000
190228.998,554495.612,259090.080,293944.674,1274057.679,-39953.792,-162060.198,-56436.000,-0.102,0.951,-0.268,0.366,-1.099,-9.796,73.333,26.000,1.000
171811.962,550471.818,256451.460,291041.452,1266792.626,-38704.672,-147308.092,-54601.679,-0.102,0.953,-0.267,0.458,-1.526,-9.735,73.333,27.000,1.000
153168.251,542044.879,254045.136,291022.974,1258977.031,-37769.510,-134630.437,-53748.755,-0.104,0.953,-0.273,0.488,-1.709,-9.644,73.333,28.000,1.000
143243.301,534349.405,252518.618,291041.047,1249058.615,-38642.463,-127630.856,-49111.000,-0.109,0.957,-0.272,0.580,-1.892,-9.491,73.333,29.000,1.000
141011.663,526340.018,251671.518,289303.724,1238503.021,-40652.963,-125403.739,-41711.437,-0.114,0.960,-0.272,0.580,-2.045,-9.369,73.333,30.000,1.000
138709.769,512103.533,250590.733,286669.421,1229472.808,-41846.775,-122835.064,-36074.484,-0.116,0.961,-0.270,0.519,-2.319,-9.308,73.333,31.000,1.000
132055.550,489298.145,248717.392,284792.593,1221961.650,-41435.050,-116448.379,-34015.957,-0.120,0.960,-0.273,0.427,-2.747,-9.125,73.333,32.000,1.000
124102.632,462897.535,246398.477,283729.363,1214131.512,-40522.186,-107936.993,-32871.999,-0.125,0.959,-0.271,0.305,-3.204,-8.972,73.333,33.000,1.000
119307.182,439801.179,244322.026,282145.469,1204892.207,-40461.794,-101145.666,-29616.843,-0.125,0.957,-0.271,0.183,-3.571,-8.759,73.333,34.000,1.000
117167.645,421878.692,242700.952,279424.961,1195090.395,-41243.136,-97109.485,-24695.512,-0.126,0.955,-0.265,0.092,-3.998,-8.484,73.333,35.000,1.000
113652.639,405887.032,241195.664,276566.491,1186092.514,-41838.639,-93551.273,-20835.561,-0.128,0.952,-0.266,0.000,-4.578,-8.270,73.333,36.000,1.000
107175.547,388958.702,239468.322,274766.112,1178036.210,-41671.995,-88576.600,-19233.808,-0.129,0.951,-0.265,0.061,-5.188,-7.935,73.333,37.000,1.000
100504.252,371927.494,237559.651,273822.328,1169957.671,-41195.161,-83055.174,-18337.672,-0.131,0.951,-0.266,0.031,-5.585,-7.660,73.333,38.000,1.000
96692.473,357091.900,235720.422,272516.502,1161199.540,-41099.758,-78900.257,-16215.531,-0.130,0.950,-0.265,0.061,-6.012,-7.294,73.333,39.000,1.000
95210.741,344623.126,234066.927,270269.487,1152088.264,-41440.658,-76284.429,-12901.055,-0.135,0.950,-0.264,0.183,-6.439,-6.989,73.333,40.000,1.000
93194.450,332516.328,232497.718,267772.506,1143280.890,-41725.434,-73641.769,-9907.407,-0.138,0.948,-0.261,0.092,-6.775,-6.683,73.333,41.000,1.000
89337.000,319385.981,230857.674,265909.863,1134941.569,-41601.121,-69942.638,-8147.391,-0.138,0.949,-0.264,0.153,-7.080,-6.439,73.333,42.000,1.000
85060.254,305970.303,229088.595,264601.443,1126739.889,-41193.928,-65855.324,-7068.979,-0.139,0.948,-0.261,0.275,-7.568,-6.195,73.333,43.000,1.000
82103.292,293780.274,227251.659,263068.449,1118361.550,-40850.638,-62524.825,-5645.402,-0.144,0.947,-0.260,0.458,-8.179,-5.920,73.333,44.000,1.000
80337.736,283217.360,225470.740,260957.961,1109773.969,-40756.882,-60052.949,-3574.072,-0.145,0.948,-0.260,0.519,-8.698,-5.768,73.333,45.000,1.000
78433.515,273478.125,223835.054,258733.010,1101124.763,-40828.196,-57677.723,-1354.296,-0.147,0.946,-0.260,0.793,-9.155,-5.676,73.333,46.000,1.000
75786.024,263753.244,222299.529,256940.509,1092600.608,-40837.424,-54965.372,424.488,-0.151,0.948,-0.260,0.977,-9.857,-5.676,73.333,47.000,1.000
72979.268,253938.735,220698.304,255492.111,1084334.984,-40609.309,-52197.640,1626.027,-0.153,0.948,-0.261,1.007,-10.376,-5.829,73.333,48.000,1.000
70690.656,244377.678,218923.397,253888.007,1076266.795,-40182.169,-49714.495,2590.207,-0.153,0.947,-0.260,1.129,-10.834,-5.981,73.333,49.000,1.000
68912.853,235418.680,217083.480,251928.303,1068106.988,-39809.329,-47448.859,3813.851,-0.156,0.949,-0.259,1.404,-11.353,-6.226,73.333,50.000,1.000
67292.681,227229.287,215400.368,249904.927,1059631.886,-39711.376,-45232.083,5504.892,-0.158,0.952,-0.257,1.495,-11.871,-6.409,73.333,51.000,1.000
65648.510,219655.323,213921.307,248128.807,1051030.422,-39788.052,-43126.943,7312.534,-0.164,0.961,-0.263,1.190,-12.482,-6.104,73.333,52.000,1.000
63926.009,212193.724,212426.130,246536.649,1042754.763,-39683.608,-41201.329,8619.186,-0.168,0.963,-0.261,0.549,-13.123,-4.852,73.333,53.000,1.000
62058.576,204440.442,210694.146,244857.696,1034921.896,-39223.092,-39260.598,9270.117,-0.167,0.963,-0.257,0.366,-13.611,-3.235,73.333,54.000,1.000
60180.116,196683.550,208764.686,242957.428,1027028.506,-38682.175,-37131.691,9884.840,-0.163,0.962,-0.254,0.214,-14.221,-2.197,73.333,55.000,1.000
58687.379,189706.828,206764.797,240812.516,1018430.268,-38465.330,-35052.814,11170.930,-0.156,0.960,-0.259,0.092,-15.045,-1.923,73.333,56.000,1.000
57726.277,183765.200,204511.528,238253.944,1009017.446,-38552.703,-33407.408,12972.922,-0.156,0.961,-0.264,-0.061,-15.625,-1.831,73.333,57.000,1.000
56792.965,178068.494,201499.989,234976.524,999184.949,-38477.750,-32092.529,14368.161,-0.151,0.959,-0.261,0.031,-15.839,-1.312,73.333,58.000,1.000
55280.778,171704.888,197395.661,230836.420,989123.638,-37935.836,-30542.516,14853.566,-0.148,0.962,-0.258,0.000,-16.113,-0.854,73.333,59.000,1.000
53390.118,164917.564,192462.879,226028.545,978482.878,-37226.216,-28523.023,15087.682,-0.146,0.965,-0.257,-0.214,-16.235,-0.580,73.333,60.000,1.000
52006.043,158897.011,187396.251,220951.639,966996.355,-36886.114,-26554.569,16080.801,-0.143,0.971,-0.259,-0.244,-16.266,-0.427,73.333,61.000,1.000
51494.366,154179.046,182719.203,215968.047,955205.724,-36968.435,-25233.606,17821.764,-0.141,0.973,-0.260,-0.427,-16.296,-0.031,73.333,62.000,1.000
51070.766,149806.865,178434.898,211301.185,944124.364,-36951.388,-24345.579,19228.544,-0.139,0.972,-0.262,-0.793,-16.266,0.366,73.333,63.000,1.000
49792.576,144541.958,174291.552,207050.442,934130.967,-36436.595,-23090.762,19587.991,-0.137,0.967,-0.264,-0.977,-16.296,0.824,73.333,64.000,1.000
47906.425,138564.917,170247.060,203183.081,924552.348,-35697.228,-21196.486,19559.302,-0.134,0.966,-0.260,-1.099,-16.022,1.343,73.333,65.000,1.000
46601.767,133282.915,166510.030,199526.142,914554.611,-35313.664,-19348.029,20318.972,-0.132,0.965,-0.258,-1.129,-15.869,1.801,73.333,66.000,1.000
46383.662,129409.638,163160.850,195883.369,904195.879,-35379.885,-18260.110,21961.226,-0.132,0.966,-0.260,-1.160,-15.717,2.197,73.333,67.000,1.000
46309.853,125938.511,159942.463,192218.361,894252.847,-35369.786,-17655.288,23347.720,-0.130,0.966,-0.260,-1.221,-15.503,2.625,73.333,68.000,1.000
45242.785,121481.312,156551.370,188671.308,885093.767,-34854.785,-16615.128,23649.542,-0.130,0.964,-0.258,-1.343,-15.289,3.143,73.333,69.000,1.000
43438.084,116172.274,153034.774,185353.686,876157.788,-34090.114,-14855.150,23484.286,-0.130,0.961,-0.256,-1.312,-15.106,3.540,73.333,70.000,1.000
42230.588,111499.171,149733.108,182185.201,866740.198,-33664.645,-13138.227,24079.265,-0.132,0.954,-0.256,-1.373,-14.893,3.845,73.333,71.000,1.000
42197.479,108263.816,146831.364,179008.096,856974.964,-33697.128,-12221.250,25599.045,-0.131,0.951,-0.256,-1.251,-14.648,4.211,73.333,72.000,1.000
