EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
16.774,12.676,20.059,28.371,11.643,7.836,20.746,-14.841,0.013,0.972,-0.144,3.174,0.885,2.319,73.333,192929.000,1.000
18.239,14.090,22.065,29.261,13.490,9.341,20.720,-16.353,0.014,0.975,-0.145,3.265,0.977,2.258,73.333,192930.000,1.000
18.335,14.061,22.427,28.276,12.871,9.009,16.582,-21.430,0.014,0.981,-0.142,3.174,1.251,2.106,73.333,192931.000,1.000
17.775,13.054,21.714,26.154,10.725,7.401,11.216,-27.148,0.013,0.984,-0.143,3.052,1.251,1.923,73.333,192932.000,1.000
18.214,13.289,21.827,24.828,9.627,7.402,9.281,-29.490,0.013,0.984,-0.145,2.838,1.404,1.740,73.333,192933.000,1.000
20.767,16.720,24.357,25.911,11.731,11.255,13.674,-25.894,0.014,0.984,-0.146,2.808,1.465,1.862,73.333,192934.000,1.000
25.023,23.100,29.115,29.247,16.802,17.931,22.607,-17.723,0.014,0.983,-0.149,2.747,1.495,1.740,73.333,192935.000,1.000
28.839,29.719,33.820,32.636,22.137,23.754,31.227,-9.744,0.011,0.982,-0.147,2.655,1.556,1.678,73.333,192936.000,1.000
30.465,34.140,36.517,34.217,25.651,26.296,36.738,-5.406,0.007,0.986,-0.146,2.533,1.556,1.404,73.333,192937.000,1.000
30.313,36.471,37.460,34.311,27.747,26.458,39.976,-4.186,0.007,0.990,-0.145,2.319,1.526,1.068,73.333,192938.000,1.000
29.986,38.157,38.030,34.321,29.773,26.617,41.951,-4.009,0.005,0.991,-0.142,2.045,1.526,0.946,73.333,192939.000,1.000
30.415,39.954,38.963,34.909,32.134,28.330,42.402,-3.844,0.002,0.988,-0.145,1.617,1.526,0.763,73.333,192940.000,1.000
31.447,41.701,40.151,35.806,34.336,31.807,41.470,-3.510,0.002,0.985,-0.146,1.404,1.434,0.549,73.333,192941.000,1.000
32.587,42.983,41.369,36.644,35.836,36.000,39.971,-2.836,0.004,0.984,-0.149,1.221,1.343,0.488,73.333,192942.000,1.000
33.374,43.421,42.405,37.237,36.242,38.990,38.635,-1.809,0.003,0.984,-0.148,1.190,1.190,0.214,73.333,192943.000,1.000
33.847,43.106,43.314,37.797,35.783,39.774,38.191,-0.565,0.004,0.985,-0.148,1.160,1.099,0.183,73.333,192944.000,1.000
34.991,43.147,44.817,39.167,35.691,39.655,39.846,1.153,0.004,0.985,-0.146,1.038,1.007,0.275,73.333,192945.000,1.000
37.973,44.859,47.653,42.180,37.239,40.735,44.552,3.829,0.001,0.984,-0.144,0.885,0.916,0.122,73.333,192946.000,1.000
42.336,47.658,51.094,46.318,40.086,43.072,51.295,7.133,0.001,0.981,-0.141,0.671,0.854,0.153,73.333,192947.000,1.000
45.277,48.610,52.545,49.217,41.813,44.146,56.866,9.389,-0.002,0.978,-0.143,0.610,0.671,0.183,73.333,192948.000,1.000
44.446,45.602,50.212,48.978,40.484,41.854,58.035,9.134,-0.001,0.972,-0.145,0.519,0.458,0.183,73.333,192949.000,1.000
41.040,40.395,45.771,46.652,37.209,37.279,54.355,6.863,0.000,0.968,-0.146,0.580,0.305,0.214,73.333,192950.000,1.000
38.439,36.729,42.729,45.074,34.834,33.523,48.336,4.371,0.001,0.964,-0.149,0.702,0.244,0.275,73.333,192951.000,1.000
38.469,36.183,42.720,45.723,34.811,32.405,43.063,2.920,0.004,0.965,-0.145,0.946,0.214,0.397,73.333,192952.000,1.000
39.835,37.205,44.274,47.453,36.052,32.881,40.173,2.351,0.003,0.965,-0.147,1.251,0.092,0.427,73.333,192953.000,1.000
39.851,37.370,44.855,48.147,36.614,32.650,39.279,1.824,0.005,0.968,-0.146,1.434,0.000,0.702,73.333,192954.000,1.000
37.067,35.906,43.446,47.018,35.887,30.959,39.226,1.239,0.006,0.970,-0.142,1.526,-0.031,0.793,73.333,192955.000,1.000
32.465,34.286,41.245,45.196,35.006,29.348,39.255,1.261,0.006,0.973,-0.140,1.617,0.000,1.038,73.333,192956.000,1.000
28.232,34.297,39.995,44.207,35.212,29.546,38.520,1.948,0.005,0.975,-0.142,1.709,-0.092,1.282,73.333,192957.000,1.000
25.538,35.964,39.960,44.297,36.239,31.357,36.670,2.560,0.004,0.975,-0.142,1.740,-0.092,1.434,73.333,192958.000,1.000
24.525,38.172,40.525,45.096,37.310,33.535,35.424,3.270,0.004,0.979,-0.144,1.801,-0.244,1.617,73.333,192959.000,1.000
25.118,40.229,41.497,46.553,38.322,35.558,37.417,5.199,0.006,0.979,-0.142,1.892,-0.366,1.617,73.333,192960.000,1.000
26.712,41.962,42.799,48.411,39.244,37.531,42.916,8.427,0.005,0.980,-0.141,1.831,-0.397,1.709,73.333,192961.000,1.000
28.552,43.564,44.385,50.229,39.972,39.646,49.406,11.818,0.008,0.981,-0.141,1.831,-0.549,1.740,73.333,192962.000,1.000
30.311,45.289,46.217,51.739,40.389,41.740,54.005,14.116,0.006,0.980,-0.140,1.953,-0.519,1.862,73.333,192963.000,1.000
31.616,46.544,47.702,52.547,39.966,42.719,54.733,14.351,0.006,0.980,-0.139,1.892,-0.549,1.984,73.333,192964.000,1.000
31.118,45.487,47.283,51.574,37.453,40.527,50.625,11.792,0.006,0.979,-0.139,1.892,-0.610,2.106,73.333,192965.000,1.000
26.803,39.989,43.076,47.324,31.366,33.149,41.629,6.023,0.008,0.981,-0.139,1.953,-0.763,2.411,73.333,192966.000,1.000
18.511,30.050,35.070,39.792,21.887,20.851,28.971,-2.278,0.006,0.981,-0.139,1.862,-0.854,2.380,73.333,192967.000,1.000
9.936,19.614,26.769,32.020,12.366,7.945,16.429,-10.559,0.003,0.979,-0.144,1.587,-0.824,2.289,73.333,192968.000,1.000
7.131,14.980,23.836,28.927,8.326,1.426,10.137,-14.671,0.003,0.976,-0.145,1.556,-0.854,2.075,73.333,192969.000,1.000
13.705,20.044,29.712,33.453,13.446,5.989,15.106,-11.173,0.006,0.974,-0.145,1.587,-0.824,1.801,73.333,192970.000,1.000
27.235,32.722,42.255,43.659,25.987,19.619,30.638,-0.432,0.009,0.975,-0.144,1.587,-0.732,1.709,73.333,192971.000,1.000
40.900,46.378,55.232,54.060,39.758,34.859,49.375,12.839,0.011,0.977,-0.142,1.617,-0.854,1.862,73.333,192972.000,1.000
47.921,54.224,62.426,59.219,48.094,44.122,61.835,22.230,0.014,0.980,-0.140,1.587,-0.763,1.984,73.333,192973.000,1.000
45.339,53.125,61.073,56.913,47.832,44.256,62.950,23.871,0.015,0.983,-0.142,1.617,-0.732,2.167,73.333,192974.000,1.000
35.247,44.943,52.930,49.071,40.679,37.473,54.934,18.899,0.012,0.989,-0.139,1.373,-0.610,2.197,73.333,192975.000,1.000
23.019,34.751,42.586,39.981,31.150,28.670,43.875,11.576,0.011,0.990,-0.142,1.038,-0.519,2.167,73.333,192976.000,1.000
14.153,27.486,34.671,33.508,23.465,22.008,34.764,5.507,0.008,0.990,-0.143,0.671,-0.519,2.075,73.333,192977.000,1.000
11.389,25.410,31.449,31.059,19.353,18.932,29.495,1.668,0.009,0.991,-0.142,0.519,-0.549,1.862,73.333,192978.000,1.000
14.179,27.900,32.448,31.700,18.153,18.548,27.141,-0.729,0.011,0.990,-0.142,0.275,-0.458,1.831,73.333,192979.000,1.000
20.260,33.002,35.887,33.729,18.364,19.363,25.681,-2.597,0.013,0.995,-0.141,0.092,-0.488,1.678,73.333,192980.000,1.000
27.319,38.837,40.114,35.955,18.886,20.426,23.842,-4.244,0.010,0.993,-0.139,-0.183,-0.488,1.770,73.333,192981.000,1.000
33.924,44.260,44.346,38.159,19.626,21.704,21.747,-5.126,0.011,0.986,-0.144,-0.641,-0.519,1.678,73.333,192982.000,1.000
39.144,48.585,48.163,40.404,20.900,23.570,20.535,-4.419,0.013,0.981,-0.143,-0.732,-0.549,1.617,73.333,192983.000,1.000
41.927,50.864,50.749,42.217,22.490,25.617,21.031,-2.078,0.014,0.979,-0.145,-0.885,-0.519,1.434,73.333,192984.000,1.000
41.383,50.083,51.098,42.762,23.476,26.313,22.849,0.852,0.014,0.977,-0.146,-1.007,-0.549,1.282,73.333,192985.000,1.000
37.740,46.217,48.992,41.769,23.049,24.313,24.687,2.890,0.016,0.982,-0.148,-1.007,-0.336,1.343,73.333,192986.000,1.000
32.815,40.714,45.595,40.081,21.397,20.052,25.239,3.043,0.016,0.987,-0.147,-1.099,-0.366,1.190,73.333,192987.000,1.000
28.949,35.649,42.621,38.838,19.374,15.599,24.342,1.168,0.017,0.990,-0.145,-1.251,-0.244,1.099,73.333,192988.000,1.000
27.848,32.714,41.421,38.729,18.063,13.393,23.481,-1.734,0.017,0.990,-0.142,-1.587,-0.214,1.190,73.333,192989.000,1.000
30.001,32.609,42.514,39.829,18.347,14.822,24.601,-3.892,0.016,0.990,-0.144,-1.831,-0.153,1.007,73.333,192990.000,1.000
34.311,34.507,45.122,41.449,20.014,18.882,27.466,-4.384,0.015,0.986,-0.147,-1.953,-0.092,1.160,73.333,192991.000,1.000
38.560,36.428,47.517,42.441,21.771,22.623,29.174,-3.915,0.014,0.984,-0.147,-2.075,0.031,1.129,73.333,192992.000,1.000
40.493,36.578,48.052,41.871,22.254,23.407,27.164,-3.920,0.013,0.981,-0.145,-2.136,0.061,1.038,73.333,192993.000,1.000
39.034,34.406,46.187,39.704,21.113,20.732,21.580,-5.151,0.012,0.980,-0.138,-2.258,0.183,0.916,73.333,192994.000,1.000
34.671,30.643,42.587,36.774,19.067,16.133,15.006,-6.937,0.009,0.978,-0.138,-2.319,0.275,0.793,73.333,192995.000,1.000
28.922,26.629,38.442,34.073,17.087,11.741,10.395,-7.883,0.007,0.975,-0.138,-2.289,0.275,0.610,73.333,192996.000,1.000
23.719,23.755,35.076,32.398,15.973,9.092,9.252,-7.149,0.004,0.972,-0.139,-2.258,0.153,0.549,73.333,192997.000,1.000
20.489,22.934,33.442,32.042,16.003,8.547,11.308,-5.081,0.003,0.968,-0.141,-2.136,-0.122,0.580,73.333,192998.000,1.000
19.526,24.022,33.600,32.590,16.640,9.190,14.201,-3.066,0.004,0.966,-0.146,-1.953,-0.214,0.458,73.333,192999.000,1.000
20.101,25.834,34.674,33.099,16.697,9.410,14.355,-2.922,0.007,0.962,-0.145,-1.770,-0.305,0.397,73.333,193000.000,1.000
21.131,26.958,35.476,32.735,15.264,7.987,9.999,-5.471,0.006,0.958,-0.144,-1.373,-0.549,0.427,73.333,193001.000,1.000
22.004,26.795,35.457,31.495,12.715,5.023,2.979,-9.347,0.007,0.956,-0.143,-0.946,-0.549,0.519,73.333,193002.000,1.000
22.628,25.846,34.793,29.985,10.292,1.878,-2.729,-12.201,0.006,0.955,-0.144,-0.549,-0.580,0.580,73.333,193003.000,1.000
23.120,25.110,33.914,28.812,9.084,0.291,-4.042,-12.840,0.005,0.955,-0.144,-0.122,-0.610,0.549,73.333,193004.000,1.000
23.416,25.205,33.044,28.138,9.303,1.135,-0.462,-11.784,0.004,0.955,-0.140,0.366,-0.671,0.549,73.333,193005.000,1.000
23.088,25.826,32.006,27.609,10.131,3.546,5.981,-10.306,0.003,0.955,-0.138,0.671,-0.885,0.488,73.333,193006.000,1.000
21.815,26.116,30.603,26.844,10.440,5.578,11.939,-9.347,0.006,0.959,-0.141,1.099,-1.038,0.519,73.333,193007.000,1.000
19.706,25.519,28.845,25.682,9.449,5.789,14.727,-9.420,0.003,0.965,-0.141,1.404,-1.068,0.488,73.333,193008.000,1.000
17.437,24.281,27.076,24.232,7.174,4.251,13.598,-10.834,0.005,0.970,-0.139,1.587,-1.190,0.458,73.333,193009.000,1.000
15.900,23.148,25.737,22.665,4.299,2.180,9.878,-13.592,0.004,0.973,-0.138,1.648,-1.312,0.519,73.333,193010.000,1.000
15.439,22.552,24.842,20.887,1.520,0.821,6.011,-17.226,0.003,0.978,-0.138,1.709,-1.434,0.549,73.333,193011.000,1.000
15.703,22.330,24.080,18.817,-0.622,0.867,4.023,-20.689,0.000,0.981,-0.140,1.740,-1.556,0.549,73.333,193012.000,1.000
15.912,21.974,23.147,16.701,-1.798,2.310,4.626,-22.683,-0.003,0.986,-0.139,1.526,-1.740,0.519,73.333,193013.000,1.000
15.373,20.960,21.943,15.086,-1.934,4.477,7.154,-22.301,-0.006,0.987,-0.135,1.282,-1.862,0.427,73.333,193014.000,1.000
13.778,18.929,20.382,14.263,-1.458,6.298,10.291,-19.712,-0.007,0.987,-0.135,1.038,-2.014,0.275,73.333,193015.000,1.000
11.103,15.713,18.125,13.766,-1.419,6.687,12.729,-16.491,-0.004,0.988,-0.137,0.824,-2.075,0.183,73.333,193016.000,1.000
7.688,11.560,14.961,12.917,-2.734,5.088,13.483,-14.770,0.001,0.987,-0.137,0.549,-2.350,0.122,73.333,193017.000,1.000
4.284,7.306,11.204,11.592,-5.469,1.760,12.492,-15.597,0.006,0.985,-0.138,0.305,-2.411,0.031,73.333,193018.000,1.000
1.846,3.941,7.627,10.306,-8.870,-2.496,10.257,-18.192,0.009,0.985,-0.140,0.122,-2.441,0.214,73.333,193019.000,1.000
0.795,1.824,4.803,9.450,-12.220,-6.916,6.925,-21.071,0.013,0.983,-0.143,0.000,-2.289,0.305,73.333,193020.000,1.000
0.592,0.521,2.712,8.814,-15.276,-10.876,2.695,-23.239,0.014,0.982,-0.145,-0.092,-2.136,0.488,73.333,193021.000,1.000
0.361,-0.529,1.176,8.019,-17.723,-13.562,-1.204,-23.953,0.014,0.982,-0.143,-0.092,-2.014,0.671,73.333,193022.000,1.000
-0.630,-1.650,-0.053,6.706,-19.337,-14.513,-3.164,-22.851,0.015,0.981,-0.144,0.000,-1.953,0.885,73.333,193023.000,1.000
-2.586,-2.989,-1.210,4.651,-20.432,-14.422,-3.128,-20.871,0.014,0.979,-0.143,-0.061,-1.831,1.038,73.333,193024.000,1.000
-4.945,-4.395,-2.151,2.149,-21.504,-14.567,-2.335,-19.864,0.012,0.978,-0.141,0.031,-1.678,1.038,73.333,193025.000,1.000
-6.827,-5.530,-2.445,0.021,-22.656,-15.563,-1.546,-20.786,0.011,0.976,-0.139,0.061,-1.526,1.099,73.333,193026.000,1.000
-7.742,-6.347,-1.996,-1.085,-23.806,-17.248,-1.430,-23.267,0.010,0.975,-0.140,0.244,-1.465,1.129,73.333,193027.000,1.000
-8.096,-7.372,-1.614,-1.527,-25.497,-19.567,-3.327,-26.976,0.010,0.974,-0.142,0.305,-1.343,1.221,73.333,193028.000,1.000
-8.711,-9.277,-2.412,-2.258,-28.460,-22.658,-8.080,-31.886,0.006,0.973,-0.141,0.305,-1.221,1.221,73.333,193029.000,1.000
-10.111,-12.216,-4.815,-3.905,-32.721,-26.314,-15.070,-37.688,0.006,0.975,-0.142,0.458,-1.221,1.282,73.333,193030.000,1.000
-12.239,-15.550,-8.206,-6.346,-37.389,-29.685,-22.697,-43.632,0.004,0.973,-0.141,0.488,-1.160,1.190,73.333,193031.000,1.000
-14.369,-18.017,-11.064,-8.600,-40.736,-31.291,-28.813,-48.299,0.005,0.972,-0.143,0.732,-1.282,1.251,73.333,193032.000,1.000
-15.780,-18.711,-12.097,-9.650,-41.277,-30.038,-31.385,-50.197,0.004,0.972,-0.144,0.793,-1.221,1.129,73.333,193033.000,1.000
-16.354,-17.953,-11.251,-9.329,-38.880,-26.440,-30.019,-48.900,0.005,0.973,-0.143,0.977,-1.190,0.977,73.333,193034.000,1.000
-16.384,-16.808,-9.474,-8.234,-34.689,-22.357,-26.134,-45.298,0.006,0.972,-0.144,1.099,-1.129,0.977,73.333,193035.000,1.000
-16.075,-16.066,-7.803,-7.052,-30.233,-19.530,-21.499,-40.851,0.008,0.971,-0.146,1.282,-1.190,1.038,73.333,193036.000,1.000
-15.230,-15.766,-6.604,-6.025,-26.538,-18.490,-17.144,-36.640,0.007,0.969,-0.144,1.282,-1.099,0.946,73.333,193037.000,1.000
-13.669,-15.489,-5.706,-5.159,-24.075,-18.829,-13.355,-33.172,0.006,0.971,-0.143,1.434,-1.068,0.916,73.333,193038.000,1.000
-11.566,-14.878,-4.774,-4.443,-22.886,-19.926,-10.451,-30.680,0.007,0.973,-0.142,1.526,-0.946,0.824,73.333,193039.000,1.000
-9.435,-13.940,-3.612,-3.893,-22.653,-21.216,-8.867,-29.319,0.008,0.975,-0.145,1.526,-0.885,0.763,73.333,193040.000,1.000
-7.866,-12.949,-2.321,-3.535,-22.830,-22.099,-8.382,-29.065,0.008,0.977,-0.145,1.587,-0.885,0.824,73.333,193041.000,1.000
-7.050,-11.999,-1.053,-3.200,-22.677,-21.800,-7.748,-29.358,0.007,0.979,-0.141,1.465,-0.793,0.824,73.333,193042.000,1.000
-6.859,-10.889,0.040,-2.673,-21.677,-19.705,-5.393,-29.200,0.008,0.977,-0.143,1.465,-0.702,0.763,73.333,193043.000,1.000
-7.025,-9.414,0.883,-1.849,-19.782,-15.826,-1.026,-27.732,0.008,0.978,-0.143,1.526,-0.671,0.824,73.333,193044.000,1.000
-7.255,-7.602,1.524,-0.808,-17.426,-11.035,3.907,-24.925,0.006,0.978,-0.145,1.495,-0.610,0.854,73.333,193045.000,1.000
-7.284,-5.697,2.007,0.200,-15.389,-6.874,7.309,-21.816,0.007,0.977,-0.145,1.495,-0.641,0.824,73.333,193046.000,1.000
-6.706,-3.924,2.451,1.074,-14.246,-4.747,7.603,-19.891,0.008,0.977,-0.145,1.404,-0.610,0.732,73.333,193047.000,1.000
-5.304,-2.485,2.928,1.845,-14.173,-5.252,4.610,-20.118,0.005,0.975,-0.143,1.312,-0.488,0.763,73.333,193048.000,1.000
-3.273,-1.609,3.558,2.690,-14.778,-7.843,0.079,-21.827,0.005,0.976,-0.143,1.190,-0.580,0.702,73.333,193049.000,1.000
-1.061,-1.257,4.604,3.928,-15.181,-10.950,-2.793,-22.883,0.004,0.978,-0.144,1.221,-0.580,0.671,73.333,193050.000,1.000
0.692,-1.191,5.993,5.499,-14.943,-13.114,-2.272,-22.139,0.004,0.977,-0.147,1.221,-0.427,0.671,73.333,193051.000,1.000
1.311,-1.464,6.990,6.591,-14.741,-14.180,-0.717,-21.301,0.004,0.977,-0.149,1.160,-0.458,0.732,73.333,193052.000,1.000
0.259,-2.528,6.483,6.025,-15.883,-15.154,-2.245,-23.298,0.005,0.975,-0.148,1.160,-0.366,0.671,73.333,193053.000,1.000
-2.345,-4.588,4.003,3.434,-18.802,-16.807,-8.193,-28.934,0.003,0.976,-0.148,1.160,-0.458,0.702,73.333,193054.000,1.000
-5.643,-7.217,0.203,-0.254,-22.490,-18.895,-15.966,-35.995,0.003,0.974,-0.149,1.129,-0.305,0.824,73.333,193055.000,1.000
