EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
7.161,5.970,8.381,2.770,7.286,3.881,8.812,2.431,0.009,0.973,-0.153,-1.373,-1.312,0.549,73.333,343585.000,1.000
5.950,4.016,7.485,1.332,5.265,1.846,5.474,-1.066,0.008,0.973,-0.152,-1.190,-1.343,0.519,73.333,343586.000,1.000
4.631,1.976,6.747,0.318,3.528,0.374,3.537,-2.912,0.007,0.973,-0.155,-1.160,-1.404,0.610,73.333,343587.000,1.000
3.511,0.869,6.812,0.528,3.615,1.480,5.760,-0.913,0.006,0.973,-0.153,-1.129,-1.434,0.610,73.333,343588.000,1.000
2.285,0.646,7.335,1.449,5.243,4.930,11.463,3.881,0.009,0.975,-0.152,-1.038,-1.556,0.641,73.333,343589.000,1.000
0.367,0.435,7.221,1.680,6.727,8.482,16.977,8.168,0.010,0.974,-0.155,-0.916,-1.465,0.702,73.333,343590.000,1.000
-2.305,-0.381,6.019,0.350,6.719,10.178,19.023,9.433,0.009,0.975,-0.154,-0.854,-1.495,0.671,73.333,343591.000,1.000
-4.894,-1.483,4.275,-2.077,5.410,10.011,17.276,7.816,0.008,0.974,-0.156,-0.763,-1.526,0.641,73.333,343592.000,1.000
-6.321,-2.187,2.868,-4.394,3.903,8.940,13.553,5.208,0.010,0.974,-0.154,-0.732,-1.495,0.763,73.333,343593.000,1.000
-6.231,-2.352,2.229,-5.789,2.869,7.335,9.631,3.119,0.011,0.973,-0.157,-0.610,-1.495,0.763,73.333,343594.000,1.000
-5.155,-2.361,1.955,-6.261,2.219,5.161,6.380,1.793,0.014,0.973,-0.157,-0.519,-1.556,0.824,73.333,343595.000,1.000
-3.889,-2.555,1.661,-6.169,1.664,2.721,4.275,1.034,0.015,0.974,-0.156,-0.458,-1.373,0.854,73.333,343596.000,1.000
-3.051,-3.008,1.166,-5.877,1.114,0.681,3.525,0.749,0.016,0.974,-0.157,-0.427,-1.404,0.916,73.333,343597.000,1.000
