EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-6.315,-5.086,-5.095,-3.396,-7.604,-5.866,-7.187,-1.945,-0.015,0.993,-0.118,1.068,-0.122,1.068,66.667,792489.000,1.000
-5.089,-4.885,-4.519,-2.748,-6.645,-6.354,-5.589,-0.005,-0.016,0.992,-0.118,0.916,-0.305,0.916,66.667,792490.000,1.000
-3.634,-4.533,-3.383,-1.366,-4.264,-6.631,-1.766,2.456,-0.016,0.990,-0.118,0.702,-0.549,0.854,66.667,792491.000,1.000
-2.791,-4.121,-2.366,0.000,-1.108,-6.292,3.291,4.679,-0.013,0.990,-0.121,0.641,-0.610,0.763,66.667,792492.000,1.000
-3.145,-3.910,-2.203,0.490,1.648,-5.405,7.456,5.727,-0.011,0.989,-0.121,0.427,-0.610,0.824,66.667,792493.000,1.000
-4.607,-4.190,-3.227,-0.350,2.861,-4.679,8.323,4.786,-0.011,0.986,-0.122,0.336,-0.641,0.854,66.667,792494.000,1.000
-6.438,-5.006,-5.148,-2.237,2.094,-4.955,4.820,1.735,-0.010,0.987,-0.123,0.275,-0.793,0.885,66.667,792495.000,1.000
-7.576,-5.995,-7.128,-4.225,0.020,-6.321,-1.572,-2.332,-0.009,0.987,-0.123,0.214,-0.854,1.038,66.667,792496.000,1.000
-7.214,-6.546,-8.229,-5.308,-2.041,-7.801,-7.543,-5.579,-0.006,0.988,-0.120,0.031,-0.885,1.099,66.667,792497.000,1.000
-5.261,-6.090,-7.870,-5.033,-3.029,-7.986,-10.103,-6.531,-0.004,0.987,-0.116,0.061,-0.854,1.251,66.667,792498.000,1.000
-2.366,-4.339,-6.016,-3.618,-2.666,-5.966,-8.205,-4.797,-0.004,0.987,-0.118,-0.092,-0.885,1.312,66.667,792499.000,1.000
