EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
4.037,10.696,2.950,1.336,3.552,3.396,4.779,0.718,0.019,0.979,-0.094,-0.183,-1.160,1.129,66.667,462433.000,1.000
6.012,13.270,4.102,2.502,5.539,6.479,6.848,3.707,0.019,0.980,-0.092,-0.061,-1.129,0.977,66.667,462434.000,1.000
7.833,15.623,5.051,3.556,7.148,7.935,8.407,6.243,0.017,0.978,-0.090,0.153,-1.099,1.007,66.667,462435.000,1.000
8.875,17.156,5.520,4.103,8.092,8.184,9.801,7.991,0.016,0.977,-0.092,0.336,-1.160,0.854,66.667,462436.000,1.000
8.909,17.639,5.595,4.264,8.387,7.769,11.169,9.082,0.016,0.977,-0.094,0.458,-1.038,0.854,66.667,462437.000,1.000
8.012,17.141,5.440,4.353,8.193,7.010,12.264,9.788,0.017,0.978,-0.092,0.702,-1.099,0.854,66.667,462438.000,1.000
6.350,15.826,4.974,4.367,7.548,5.977,12.604,10.098,0.015,0.979,-0.096,0.916,-1.373,0.824,66.667,462439.000,1.000
4.149,13.854,3.901,3.959,6.266,4.630,11.634,9.599,0.015,0.979,-0.092,1.038,-1.251,0.763,66.667,462440.000,1.000
1.777,11.461,2.093,2.870,4.221,2.956,9.022,7.894,0.017,0.978,-0.096,1.129,-1.282,0.641,66.667,462441.000,1.000
-0.272,9.054,-0.128,1.286,1.629,1.004,5.008,5.104,0.018,0.979,-0.094,1.160,-1.221,0.580,66.667,462442.000,1.000
-1.602,7.096,-2.159,-0.323,-1.078,-1.143,0.353,1.715,0.016,0.977,-0.093,1.251,-1.282,0.580,66.667,462443.000,1.000
-2.286,5.765,-3.585,-1.642,-3.617,-3.503,-4.111,-1.941,0.014,0.978,-0.097,1.404,-1.373,0.671,66.667,462444.000,1.000
-2.716,4.999,-4.258,-2.573,-5.735,-5.931,-7.469,-5.461,0.016,0.979,-0.096,1.373,-1.404,0.641,66.667,462445.000,1.000
-2.938,4.985,-3.923,-2.821,-6.710,-7.461,-8.400,-7.738,0.016,0.981,-0.096,1.495,-1.434,0.580,66.667,462446.000,1.000
-2.591,6.152,-2.277,-1.957,-5.678,-6.679,-5.753,-7.391,0.015,0.981,-0.095,1.617,-1.434,0.488,66.667,462447.000,1.000
-1.682,8.395,0.390,-0.105,-2.789,-3.388,-0.101,-4.266,0.015,0.983,-0.094,1.709,-1.495,0.580,66.667,462448.000,1.000
-0.891,10.707,2.988,1.818,0.412,0.662,5.779,-0.109,0.016,0.984,-0.094,1.678,-1.556,0.580,66.667,462449.000,1.000
